"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.2427457959294,-42.7977369899211
1.57542,0,-170,-25.056500641125,-27.195524230824
1.57542,0,-160,-21.1614560004977,-25.8435970898787
1.57542,0,-150,-19.5851627159659,-25.7106999532514
1.57542,0,-140,-17.9643626575804,-22.3456498329554
1.57542,0,-130,-17.0669912102376,-20.1850662231387
1.57542,0,-120,-16.9983431395277,-19.2911817437694
1.57542,0,-110,-17.0995833882079,-18.6121726945409
1.57542,0,-100,-16.6679165935864,-17.5402859255286
1.57542,0,-90,-15.3678597941223,-15.9475757013131
1.57542,0,-80,-13.2858795075636,-13.941130034283
1.57542,0,-70,-10.7574609944472,-11.7583475685043
1.57542,0,-60,-8.21061050484396,-9.72292494406645
1.57542,0,-50,-6.06875052126753,-8.17958128030709
1.57542,0,-40,-4.71290411096726,-7.44059500192393
1.57542,0,-30,-4.52988672997692,-7.79419612757048
1.57542,0,-20,-6.12951938333083,-9.69213690050892
1.57542,0,-10,-11.3093385986851,-14.5802665225731
1.57542,0,0,-30.192022846041,-36.4841949811951
1.57542,0,10,-9.61799879494989,-14.9030700814968
1.57542,0,20,-5.30794213829393,-9.78736668703023
1.57542,0,30,-4.02666215326561,-7.75873172301433
1.57542,0,40,-4.39665506618807,-7.30718878957094
1.57542,0,50,-5.87840496784741,-7.97547182730947
1.57542,0,60,-8.10047814304374,-9.47111174667203
1.57542,0,70,-10.6922479213471,-11.4828765327095
1.57542,0,80,-13.2506777544735,-13.6689508200753
1.57542,0,90,-15.3710470027088,-15.6944730474186
1.57542,0,100,-16.7197820451533,-17.283787597414
1.57542,0,110,-17.183931474522,-18.2837275426382
1.57542,0,120,-17.070263338752,-18.8244781748552
1.57542,0,130,-17.0479703433062,-19.5520702675471
1.57542,0,140,-17.6742463785672,-21.5004877674824
1.57542,0,150,-18.7403948005472,-24.980671799615
1.57542,0,160,-19.8783077090098,-26.7694033462458
1.57542,0,170,-23.3579671839585,-29.8239034172169
1.57542,0,180,-41.2427457959293,-42.7977369899212
