"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.2834357174932,-31.9081705936225
1.57542,0,-170,-41.439031486358,-35.5432544952896
1.57542,0,-160,-29.0474227796044,-49.8152817717611
1.57542,0,-150,-24.9120351059363,-43.0271060831995
1.57542,0,-140,-23.93850403883,-35.1119009448355
1.57542,0,-130,-24.3106188464136,-28.7326938395922
1.57542,0,-120,-24.718471873197,-24.9338670475459
1.57542,0,-110,-24.4387093206954,-22.5639285842212
1.57542,0,-100,-23.4529565983317,-20.83085734704
1.57542,0,-90,-21.8246715624035,-19.3689714792463
1.57542,0,-80,-19.2853208153229,-18.1169282872445
1.57542,0,-70,-15.6649612426082,-17.2074765210088
1.57542,0,-60,-11.4088113242017,-16.9041148146274
1.57542,0,-50,-7.17672463266586,-17.5875869616791
1.57542,0,-40,-3.41278838447968,-19.818902342575
1.57542,0,-30,-0.35341867880666,-24.654117178328
1.57542,0,-20,1.88226616295949,-31.6203212875399
1.57542,0,-10,3.23994285433773,-26.5389557645489
1.57542,0,0,3.70001517226611,-24.11851428317
1.57542,0,10,3.26046180743022,-25.8557360528962
1.57542,0,20,1.92927999488963,-31.5021892427292
1.57542,0,30,-0.274849925981193,-25.7954622132059
1.57542,0,40,-3.30725299526963,-20.3518871851254
1.57542,0,50,-7.06188137994108,-17.8501016786597
1.57542,0,60,-11.310104285874,-17.0755979896728
1.57542,0,70,-15.6017742297834,-17.4117593912411
1.57542,0,80,-19.2426840264885,-18.451908142917
1.57542,0,90,-21.73144836172,-19.9040432669068
1.57542,0,100,-23.2334678937255,-21.591253028595
1.57542,0,110,-24.0967657877675,-23.5229775982133
1.57542,0,120,-24.3914014724241,-26.0311959956895
1.57542,0,130,-24.198725510917,-29.8509073390582
1.57542,0,140,-24.1327437851009,-35.6905756416908
1.57542,0,150,-25.4134660046865,-42.8652671963054
1.57542,0,160,-29.9415135975142,-45.4406551911708
1.57542,0,170,-42.6108173119575,-34.3212877993874
1.57542,0,180,-42.2834357174931,-31.9081705936225
