"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.4921740939859,-36.9398826227448
1.57542,0,-170,-28.4938325260404,-45.0866808722011
1.57542,0,-160,-27.3074915872372,-34.5420653236456
1.57542,0,-150,-27.0173089019415,-30.3079686859896
1.57542,0,-140,-27.9205324322489,-29.0145553259168
1.57542,0,-130,-25.5087437257196,-27.2771009875339
1.57542,0,-120,-22.0735428701431,-25.0595776048587
1.57542,0,-110,-19.6341729874985,-23.1359854108106
1.57542,0,-100,-17.8508072234098,-21.5380074012375
1.57542,0,-90,-16.428369556982,-20.2070141897756
1.57542,0,-80,-15.3870204670182,-19.2277847817615
1.57542,0,-70,-15.0543550719868,-18.8694102134699
1.57542,0,-60,-16.2475469542016,-19.6906660084343
1.57542,0,-50,-21.8406310652407,-22.8786216864772
1.57542,0,-40,-23.7077667962329,-26.5299700435307
1.57542,0,-30,-11.4439713949169,-18.3447744216537
1.57542,0,-20,-6.10382433633105,-12.8075169230793
1.57542,0,-10,-3.39543798163747,-9.82583028772454
1.57542,0,0,-2.60279057938178,-8.83932374718515
1.57542,0,10,-3.58635786138571,-9.78520253581103
1.57542,0,20,-6.50192591231541,-12.8623359665955
1.57542,0,30,-12.1564706069587,-18.9447031421265
1.57542,0,40,-26.0965633126775,-27.8552517942069
1.57542,0,50,-21.2823556102957,-21.856239860485
1.57542,0,60,-16.2242334558403,-18.8132916620278
1.57542,0,70,-15.1658792966217,-18.0582959968714
1.57542,0,80,-15.5063873906612,-18.3747275002805
1.57542,0,90,-16.454556965252,-19.2281207575152
1.57542,0,100,-17.6761330537297,-20.3572190876222
1.57542,0,110,-19.1402011144414,-21.713763068888
1.57542,0,120,-21.1386371248841,-23.5065020465022
1.57542,0,130,-24.2845827519928,-26.0838730940525
1.57542,0,140,-29.4415864005083,-29.1230547758178
1.57542,0,150,-38.4046374546003,-31.3913254759802
1.57542,0,160,-40.2809116159937,-34.5131463816243
1.57542,0,170,-30.971105377754,-36.9564406439634
1.57542,0,180,-28.4921740939859,-36.9398826227448
