"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.5308029743525,-45.7306602083565
1.57542,0,-170,-24.6882182946627,-34.4923370956721
1.57542,0,-160,-41.5090146205399,-27.354354396115
1.57542,0,-150,-24.6164358847818,-26.1039474266531
1.57542,0,-140,-19.322727741092,-28.2097075709805
1.57542,0,-130,-16.208244412917,-25.9441127572079
1.57542,0,-120,-14.0398563631682,-21.6683324523168
1.57542,0,-110,-12.4239387263011,-18.9028037474876
1.57542,0,-100,-11.000630432586,-17.0743789739933
1.57542,0,-90,-9.53125216527894,-15.8423809901601
1.57542,0,-80,-7.98235974259528,-15.2350092303499
1.57542,0,-70,-6.50199242013666,-15.5770914658604
1.57542,0,-60,-5.35128194051039,-17.6500955214741
1.57542,0,-50,-4.85771044460115,-22.1585888035794
1.57542,0,-40,-5.42310638115734,-17.0830546636052
1.57542,0,-30,-7.62138413962228,-10.3785670868254
1.57542,0,-20,-12.5204891667141,-6.35335576894541
1.57542,0,-10,-22.7666883280776,-4.12189982921898
1.57542,0,0,-29.6271965649625,-3.39406202685724
1.57542,0,10,-23.0223261089057,-4.10797044650968
1.57542,0,20,-12.7428694937286,-6.29729883138173
1.57542,0,30,-7.77791131185326,-10.2278154673019
1.57542,0,40,-5.53312160144982,-16.7743862503204
1.57542,0,50,-4.9252871673131,-22.522217044298
1.57542,0,60,-5.3782286712301,-18.0377940320435
1.57542,0,70,-6.49337380341177,-15.8440076075012
1.57542,0,80,-7.94647272753268,-15.4465955477601
1.57542,0,90,-9.47886337426737,-16.0239080297226
1.57542,0,100,-10.9451251833924,-17.2385019004162
1.57542,0,110,-12.3804844675371,-19.0591586609846
1.57542,0,120,-14.0242416046032,-21.8264184496722
1.57542,0,130,-16.2387339093781,-26.0930034558295
1.57542,0,140,-19.4166869945374,-28.2627066978
1.57542,0,150,-24.7459220532786,-26.2291912869907
1.57542,0,160,-37.7971802988239,-27.6281131931356
1.57542,0,170,-24.5278776180258,-35.0433679463797
1.57542,0,180,-21.5308029743525,-45.7306602083564
