"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.4463517924166,-49.1122779642836
1.57542,0,-170,-26.7954949579309,-33.0976427848694
1.57542,0,-160,-26.1702196086159,-26.9055091414336
1.57542,0,-150,-26.9899363980039,-25.4929641497019
1.57542,0,-140,-29.8280661671831,-26.4963239040642
1.57542,0,-130,-28.5585583152617,-25.9588140653991
1.57542,0,-120,-24.6426764491798,-23.3458211147373
1.57542,0,-110,-21.9029553480781,-21.066513938342
1.57542,0,-100,-19.8730804161867,-19.3581287065664
1.57542,0,-90,-18.1762793657349,-18.0691873841483
1.57542,0,-80,-16.8301817519173,-17.2605445709098
1.57542,0,-70,-16.1691139293262,-17.254353197287
1.57542,0,-60,-16.9857917769911,-18.8070202740111
1.57542,0,-50,-21.8092496813758,-23.8874740963371
1.57542,0,-40,-23.9640312251782,-23.1034516351372
1.57542,0,-30,-11.8394528860196,-14.5578489315237
1.57542,0,-20,-6.30076425692826,-10.129560020326
1.57542,0,-10,-3.43594877598764,-7.9624654716066
1.57542,0,0,-2.50677543468835,-7.48516569168602
1.57542,0,10,-3.33790176864011,-8.58113376984534
1.57542,0,20,-6.00006615137594,-11.4130787108101
1.57542,0,30,-10.9914580522446,-16.757160012271
1.57542,0,40,-20.9261079538773,-27.6409906203429
1.57542,0,50,-27.6166533580991,-23.406109098163
1.57542,0,60,-19.1501931759296,-18.9072633774618
1.57542,0,70,-17.5235112220248,-17.6624723525756
1.57542,0,80,-17.7063902026091,-17.834722953683
1.57542,0,90,-18.61069276396,-18.7749755910918
1.57542,0,100,-19.8010157478577,-20.208703649115
1.57542,0,110,-21.2159319844387,-22.1232511241902
1.57542,0,120,-23.1690678303159,-24.8687592979678
1.57542,0,130,-26.3156809066682,-29.1490531469727
1.57542,0,140,-31.5152725953436,-33.002995500612
1.57542,0,150,-40.2351175766593,-32.2523130218986
1.57542,0,160,-38.0194860959639,-34.7513142541109
1.57542,0,170,-30.1485095965654,-45.2702294269067
1.57542,0,180,-27.4463517924166,-49.1122779642835
