"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-22.303157348091,-45.7530314895909
1.57542,0,-170,-25.3095076098906,-36.1020034022033
1.57542,0,-160,-36.7544861417966,-26.9209743738074
1.57542,0,-150,-25.9453334578129,-25.107246937503
1.57542,0,-140,-20.8212437389463,-28.6817619112125
1.57542,0,-130,-17.5265124347489,-34.4980469186087
1.57542,0,-120,-15.1685694890502,-26.5078141578997
1.57542,0,-110,-13.4471421145837,-22.2472402111962
1.57542,0,-100,-11.9810010369366,-19.9054670298397
1.57542,0,-90,-10.5080569784435,-18.6263613694552
1.57542,0,-80,-8.98684487277606,-18.4351867587891
1.57542,0,-70,-7.56450737857657,-20.0345409004568
1.57542,0,-60,-6.50208789026565,-24.6382473821632
1.57542,0,-50,-6.12618862796811,-18.5275855023274
1.57542,0,-40,-6.8404371670956,-10.717751053679
1.57542,0,-30,-9.24136383009226,-5.80434702664121
1.57542,0,-20,-14.5051964669777,-2.6397445477592
1.57542,0,-10,-25.4551807251287,-0.797982061393159
1.57542,0,0,-29.4703216744975,-0.134602543663829
1.57542,0,10,-23.0871792088305,-0.615591913572751
1.57542,0,20,-13.0810720173439,-2.26750554443111
1.57542,0,30,-8.26279393087693,-5.23120032453131
1.57542,0,40,-6.07986334510222,-9.90508568204653
1.57542,0,50,-5.49561000579619,-17.3099397985812
1.57542,0,60,-5.95965056644358,-24.41623282695
1.57542,0,70,-7.08584058249777,-20.0763445816749
1.57542,0,80,-8.5525500639856,-18.3095030175287
1.57542,0,90,-10.0975305651428,-18.4165417057502
1.57542,0,100,-11.5682984442566,-19.6558274851688
1.57542,0,110,-12.9920022980999,-22.0003872077273
1.57542,0,120,-14.5982222265396,-26.2695019334051
1.57542,0,130,-16.7268268289492,-33.5162110720175
1.57542,0,140,-19.7234260147341,-28.3818113482714
1.57542,0,150,-24.7126836451731,-25.2216638055719
1.57542,0,160,-41.1880342905625,-27.3701012701416
1.57542,0,170,-25.6381394199772,-37.5533149179543
1.57542,0,180,-22.3031573480909,-45.7530314895908
