"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.1549686199034,-33.635445425002
1.57542,0,-170,-31.3695962654688,-32.8961013854938
1.57542,0,-160,-41.8005580155026,-32.4616683067105
1.57542,0,-150,-38.7775431103612,-30.0752732760572
1.57542,0,-140,-32.0884047214713,-27.6712132014123
1.57542,0,-130,-26.4285573399213,-24.7490724662395
1.57542,0,-120,-22.7465429169786,-22.4668875590626
1.57542,0,-110,-20.4719182752979,-20.9810229452283
1.57542,0,-100,-18.9095961925539,-19.9031565111766
1.57542,0,-90,-17.7156018595166,-19.0104647440743
1.57542,0,-80,-16.9039412174843,-18.3653871486319
1.57542,0,-70,-16.8369961917649,-18.2616144112044
1.57542,0,-60,-18.4853699801698,-19.2507901340877
1.57542,0,-50,-25.8875070529236,-22.2186865594457
1.57542,0,-40,-21.1530135380033,-23.2606043147688
1.57542,0,-30,-11.1717648586715,-16.4062971512937
1.57542,0,-20,-6.17667058873636,-11.5745078079882
1.57542,0,-10,-3.50782462833957,-8.99138214804467
1.57542,0,0,-2.62443322641122,-8.27766314299694
1.57542,0,10,-3.42850165239282,-9.35145221107003
1.57542,0,20,-6.07758061085519,-12.3175316704634
1.57542,0,30,-11.2653445093641,-17.6281713844643
1.57542,0,40,-22.3874113335794,-24.8293979879238
1.57542,0,50,-21.5117233791482,-23.026973163679
1.57542,0,60,-16.1671006344381,-20.3699755000954
1.57542,0,70,-14.9816684075362,-19.7480639030991
1.57542,0,80,-15.3190905430828,-20.2291886731255
1.57542,0,90,-16.3803568725231,-21.3189819268907
1.57542,0,100,-17.8553639419356,-22.8003518442105
1.57542,0,110,-19.7657157897345,-24.6464104082188
1.57542,0,120,-22.5466060443297,-26.8631836903605
1.57542,0,130,-26.9998510585715,-28.5338453687563
1.57542,0,140,-29.6766430160575,-27.9841559515937
1.57542,0,150,-26.5449723664073,-27.8113389294597
1.57542,0,160,-25.8681083924656,-31.9125086642221
1.57542,0,170,-27.1677464496002,-54.0069621162808
1.57542,0,180,-28.1549686199034,-33.635445425002
