"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6577790180099,-34.2029394127558
1.57542,0,-170,-24.1138899853819,-30.0170564865413
1.57542,0,-160,-25.5356028487621,-29.1744729458676
1.57542,0,-150,-20.7080287974241,-28.1300916090837
1.57542,0,-140,-16.5486297828047,-25.6405370535637
1.57542,0,-130,-14.6081040569245,-25.3291142583293
1.57542,0,-120,-13.5901543404974,-26.143057309891
1.57542,0,-110,-12.6685810922285,-26.0638971565013
1.57542,0,-100,-11.4809377427319,-24.9448737352644
1.57542,0,-90,-9.92337353113516,-23.701892897163
1.57542,0,-80,-8.02904388321074,-22.3810708326785
1.57542,0,-70,-5.94409211062987,-20.3317184084097
1.57542,0,-60,-3.89845327053321,-17.3052934874381
1.57542,0,-50,-2.16289963341211,-14.1115192328575
1.57542,0,-40,-1.00753540958366,-11.5269585216758
1.57542,0,-30,-0.6552251719856,-9.83716748245175
1.57542,0,-20,-1.18532146991223,-9.14680890499895
1.57542,0,-10,-2.21119594644788,-9.65108769849981
1.57542,0,0,-2.46839227923623,-11.3200561468126
1.57542,0,10,-1.4753026976896,-12.3109195101162
1.57542,0,20,-0.56055408501519,-10.6514872083526
1.57542,0,30,-0.523011407394586,-8.69280432904823
1.57542,0,40,-1.4408185447396,-7.69762426409393
1.57542,0,50,-3.18473070554372,-7.69509221748117
1.57542,0,60,-5.56017562196543,-8.49124497909724
1.57542,0,70,-8.29557024877068,-9.83868287440044
1.57542,0,80,-11.019667319948,-11.4919136039917
1.57542,0,90,-13.3082172801578,-13.2505217434908
1.57542,0,100,-14.8508924770504,-14.9939667022607
1.57542,0,110,-15.6501651720068,-16.7192085877781
1.57542,0,120,-16.0657439362366,-18.6523259976931
1.57542,0,130,-16.6518975209684,-21.5481218417995
1.57542,0,140,-17.8462944830217,-26.8751033060368
1.57542,0,150,-19.7269791336965,-28.1495291871046
1.57542,0,160,-22.8375789498411,-24.511430950368
1.57542,0,170,-29.4050570553949,-26.2717647220567
1.57542,0,180,-26.6577790180099,-34.2029394127558
