"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.3620479223443,-34.4581141248702
1.57542,0,-170,-46.8133559527037,-39.0361706797594
1.57542,0,-160,-33.706385336655,-46.3875466852351
1.57542,0,-150,-28.5337004099418,-33.9231277342825
1.57542,0,-140,-26.1109390171912,-28.0170004633957
1.57542,0,-130,-24.5621464628518,-23.9228434939302
1.57542,0,-120,-23.2214106662019,-21.1927902480711
1.57542,0,-110,-21.9073660078837,-19.2723653880803
1.57542,0,-100,-20.559109705558,-17.6846358764871
1.57542,0,-90,-19.093342093669,-16.1904626686284
1.57542,0,-80,-17.3017349199552,-14.7790624946291
1.57542,0,-70,-14.8568909531442,-13.5960964783511
1.57542,0,-60,-11.6166692931869,-12.8862620414806
1.57542,0,-50,-7.92022188455569,-12.9671769636217
1.57542,0,-40,-4.31967555622736,-14.2314001238344
1.57542,0,-30,-1.23000406492055,-17.2029663619238
1.57542,0,-20,1.11063952291497,-22.7502996840196
1.57542,0,-10,2.56903936495368,-32.3029072023498
1.57542,0,0,3.07201064647097,-38.5087622897618
1.57542,0,10,2.59975246967169,-29.1615692040723
1.57542,0,20,1.19082966700847,-20.7888144469994
1.57542,0,30,-1.06065430247166,-16.0225028632169
1.57542,0,40,-4.00407442034365,-13.4627278913119
1.57542,0,50,-7.39896943952363,-12.4061526975361
1.57542,0,60,-10.8580491291186,-12.4201608016049
1.57542,0,70,-13.8913127210596,-13.1615215949356
1.57542,0,80,-16.1987881679758,-14.3304773604378
1.57542,0,90,-17.8903352233815,-15.6815773205824
1.57542,0,100,-19.2608216715289,-17.0649767559305
1.57542,0,110,-20.5314369691053,-18.4879704152418
1.57542,0,120,-21.8219140337039,-20.1730203347479
1.57542,0,130,-23.2347693743979,-22.5595012334545
1.57542,0,140,-24.9807102789564,-26.2311863265628
1.57542,0,150,-27.6213854371104,-32.0884757169311
1.57542,0,160,-32.4762605422201,-44.5140882957651
1.57542,0,170,-40.0165701871703,-37.6564761229803
1.57542,0,180,-41.3620479223442,-34.4581141248702
