"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.5082823029644,-38.2917863120028
1.57542,0,-170,-24.5659020635044,-28.7511246003895
1.57542,0,-160,-25.4309943511707,-26.1014967408952
1.57542,0,-150,-20.7924559480659,-25.2581629208714
1.57542,0,-140,-16.7362726044362,-24.3377664091959
1.57542,0,-130,-14.8392526378133,-24.5216075093661
1.57542,0,-120,-13.8333952919149,-24.9408492741393
1.57542,0,-110,-12.8806641473486,-24.2508026499733
1.57542,0,-100,-11.6277317158745,-22.8782733748401
1.57542,0,-90,-9.99171167806063,-21.3795516091584
1.57542,0,-80,-8.02107647840309,-19.6077407518984
1.57542,0,-70,-5.87319352857208,-17.2702563129715
1.57542,0,-60,-3.78877372140457,-14.531410342943
1.57542,0,-50,-2.04328555749078,-11.954696565205
1.57542,0,-40,-0.896709863536673,-9.96278602870506
1.57542,0,-30,-0.546680322538424,-8.6657201816511
1.57542,0,-20,-1.04442404459568,-8.06225225302501
1.57542,0,-10,-2.00902720281048,-8.28228779240211
1.57542,0,0,-2.28076462850885,-9.3138510346185
1.57542,0,10,-1.39691766422417,-10.0935165105806
1.57542,0,20,-0.562755629079357,-9.31631273091207
1.57542,0,30,-0.567500087008232,-8.03362112460018
1.57542,0,40,-1.51639650234492,-7.39110144171458
1.57542,0,50,-3.2923423604037,-7.59891832670575
1.57542,0,60,-5.69635297073122,-8.53070324860425
1.57542,0,70,-8.44625200252758,-9.96721881234524
1.57542,0,80,-11.1660867036073,-11.674061008147
1.57542,0,90,-13.4390182146555,-13.4498982608287
1.57542,0,100,-14.9722623143017,-15.1673830907365
1.57542,0,110,-15.7893383078848,-16.8168969801536
1.57542,0,120,-16.2646281482963,-18.6299318589777
1.57542,0,130,-16.9386271703193,-21.399294637137
1.57542,0,140,-18.1390925331485,-26.8582706828665
1.57542,0,150,-19.703190920547,-28.8561045094506
1.57542,0,160,-22.2583095582613,-24.6443930131308
1.57542,0,170,-29.4849554388094,-26.4619269971969
1.57542,0,180,-28.5082823029644,-38.2917863120028
