"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.5792255003227,-38.6126416443016
1.57542,0,-170,-24.0069611737278,-27.9309476654972
1.57542,0,-160,-20.5845400303253,-25.6908131007014
1.57542,0,-150,-19.3514785090208,-25.9045978498758
1.57542,0,-140,-18.1737223597258,-22.5248862239907
1.57542,0,-130,-17.5749509421885,-19.9906034737652
1.57542,0,-120,-17.68356798544,-18.7869327280087
1.57542,0,-110,-17.8488839344862,-17.9139490742945
1.57542,0,-100,-17.333233760139,-16.7713728329667
1.57542,0,-90,-15.8335934267567,-15.1991328943216
1.57542,0,-80,-13.5324645158034,-13.2793675089542
1.57542,0,-70,-10.8304245810884,-11.2342655585429
1.57542,0,-60,-8.15991907137038,-9.36351533139762
1.57542,0,-50,-5.91932594528621,-7.98271719253959
1.57542,0,-40,-4.46616563561966,-7.38946983617122
1.57542,0,-30,-4.16628035243497,-7.88461275837838
1.57542,0,-20,-5.57443899957816,-9.96672339114274
1.57542,0,-10,-10.1998690148052,-15.2834350247537
1.57542,0,0,-40.4710073373315,-37.0246027972088
1.57542,0,10,-10.5200284101443,-14.2459623565889
1.57542,0,20,-5.68843513881312,-9.5365553063812
1.57542,0,30,-4.21177027971835,-7.70137478971598
1.57542,0,40,-4.49528602965102,-7.35823583978732
1.57542,0,50,-5.96676683826955,-8.06669851051841
1.57542,0,60,-8.25020867936449,-9.54989791470876
1.57542,0,70,-10.9707674707195,-11.5137825749791
1.57542,0,80,-13.7042813590922,-13.6333891088917
1.57542,0,90,-16.0054713740473,-15.5959866628995
1.57542,0,100,-17.495895006095,-17.1640674833783
1.57542,0,110,-18.0218807339518,-18.2439132305486
1.57542,0,120,-17.8820751746608,-19.0289705295347
1.57542,0,130,-17.8022068481855,-20.2246077702773
1.57542,0,140,-18.4298984311692,-22.9650667522929
1.57542,0,150,-19.6413255618482,-26.320437714929
1.57542,0,160,-21.0275387938423,-24.8720536701018
1.57542,0,170,-25.0455247220749,-26.0904214372685
1.57542,0,180,-42.5792255003228,-38.6126416443016
