"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-37.1061040418407,-29.5114332935583
1.57542,0,-170,-38.7380465676116,-34.9052754937256
1.57542,0,-160,-28.6381459054552,-37.3165467881691
1.57542,0,-150,-24.6513362162259,-29.0581342134975
1.57542,0,-140,-24.102812644333,-25.6276175783865
1.57542,0,-130,-25.0594537519087,-22.964422885253
1.57542,0,-120,-25.8266725021595,-20.8111529077295
1.57542,0,-110,-25.5436476089537,-19.1461886839658
1.57542,0,-100,-24.6523638786552,-17.6807650210003
1.57542,0,-90,-23.5559350715055,-16.2142628112329
1.57542,0,-80,-21.7374505424422,-14.7536000859736
1.57542,0,-70,-18.1335720295893,-13.4615922360944
1.57542,0,-60,-13.2112785049695,-12.5819638151928
1.57542,0,-50,-8.31365772639431,-12.3856491066828
1.57542,0,-40,-4.09200524212726,-13.1426166432838
1.57542,0,-30,-0.749009016461484,-15.1495989362649
1.57542,0,-20,1.65808683858361,-18.8319927049049
1.57542,0,-10,3.1185276748128,-24.5330606748131
1.57542,0,0,3.63122544817769,-29.3411755172451
1.57542,0,10,3.19437628299894,-26.2844098218855
1.57542,0,20,1.80741781577829,-20.427173817515
1.57542,0,30,-0.526641837039671,-16.3732721870494
1.57542,0,40,-3.7915385310679,-14.1247202721352
1.57542,0,50,-7.92876645825478,-13.2184832852785
1.57542,0,60,-12.7628644542424,-13.3073519392586
1.57542,0,70,-17.7742574682495,-14.0999166111392
1.57542,0,80,-21.8219983242242,-15.3255550652022
1.57542,0,90,-24.1994162947964,-16.7516256155109
1.57542,0,100,-25.7247108801852,-18.2322175112605
1.57542,0,110,-27.0013888217406,-19.7788370246514
1.57542,0,120,-27.5401231173804,-21.6047163104141
1.57542,0,130,-26.6979624566741,-24.0056544739409
1.57542,0,140,-25.5569143233796,-27.0194204169475
1.57542,0,150,-26.0912113934258,-30.8363473866817
1.57542,0,160,-30.5751932732022,-35.4523435017541
1.57542,0,170,-43.424575215967,-31.1992535261763
1.57542,0,180,-37.1061040418407,-29.5114332935583
