"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.1380771182444,-53.2983488123619
1.57542,0,-170,-32.2314410794639,-29.1980926234415
1.57542,0,-160,-28.7271503157858,-28.068389085435
1.57542,0,-150,-25.6135236432722,-30.0896842812308
1.57542,0,-140,-21.7050875791441,-25.9953677336507
1.57542,0,-130,-19.6748562919682,-22.9283870042902
1.57542,0,-120,-18.8244461609571,-21.4619209664542
1.57542,0,-110,-18.1267528991168,-20.3598741637064
1.57542,0,-100,-16.9277855897023,-19.0401753931717
1.57542,0,-90,-15.0490466706865,-17.3780732503429
1.57542,0,-80,-12.6314379073602,-15.4429790338237
1.57542,0,-70,-9.97461864447355,-13.4290531053343
1.57542,0,-60,-7.4351282244607,-11.624840852104
1.57542,0,-50,-5.36427423130542,-10.3580380682691
1.57542,0,-40,-4.09216319895645,-9.93936641974615
1.57542,0,-30,-3.97291321823557,-10.6389636420687
1.57542,0,-20,-5.56951775293189,-12.8200560545424
1.57542,0,-10,-10.4846280411446,-17.7222680032537
1.57542,0,0,-41.0385673810852,-30.6980369177927
1.57542,0,10,-9.97258436238925,-17.6898496305803
1.57542,0,20,-5.25475071052112,-12.349036010299
1.57542,0,30,-3.7005483877485,-9.9831242219774
1.57542,0,40,-3.82589575793189,-9.25948439926961
1.57542,0,50,-5.08947608142186,-9.73239913685882
1.57542,0,60,-7.13988573535595,-11.0762706610893
1.57542,0,70,-9.64268747255002,-12.9565356150496
1.57542,0,80,-12.2443551748244,-15.0374593730537
1.57542,0,90,-14.6015033321161,-17.0197653250751
1.57542,0,100,-16.4507011133438,-18.6789359478832
1.57542,0,110,-17.7001868265875,-19.904854745339
1.57542,0,120,-18.5635924645473,-20.8421275738551
1.57542,0,130,-19.708970239648,-22.185778783089
1.57542,0,140,-22.1993770219634,-25.3155462951637
1.57542,0,150,-26.3227935693954,-30.5219352910245
1.57542,0,160,-27.0882992371516,-28.9332454275765
1.57542,0,170,-28.1722588704344,-30.1821421389612
1.57542,0,180,-41.1380771182445,-53.2983488123618
