"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6371850323955,-35.7206353459842
1.57542,0,-170,-27.0992534349772,-32.1944839741067
1.57542,0,-160,-27.0035609527271,-27.727957348216
1.57542,0,-150,-28.426686553432,-26.799191897833
1.57542,0,-140,-32.3762523438948,-28.13394931641
1.57542,0,-130,-28.373324609365,-27.6056561097369
1.57542,0,-120,-23.6951186507974,-24.9212936552985
1.57542,0,-110,-20.9616897373021,-22.6972601363073
1.57542,0,-100,-19.0880804059475,-21.0876807266383
1.57542,0,-90,-17.5930246757577,-19.9246444706839
1.57542,0,-80,-16.4509021583025,-19.2847676339042
1.57542,0,-70,-15.9915825760486,-19.5352336449614
1.57542,0,-60,-17.0495864420461,-21.6163705843573
1.57542,0,-50,-22.4498377252983,-28.5424283654551
1.57542,0,-40,-22.848983035558,-23.4179304859402
1.57542,0,-30,-11.3186056988923,-15.3395424506011
1.57542,0,-20,-5.89053875882602,-11.2790678610605
1.57542,0,-10,-3.02058394492436,-9.33291408372647
1.57542,0,0,-2.02389525030703,-8.9707623552024
1.57542,0,10,-2.72847567205165,-10.0823805336691
1.57542,0,20,-5.18322658940872,-12.835417196966
1.57542,0,30,-9.78108921868898,-17.9569687516089
1.57542,0,40,-18.32751519952,-27.1727124722803
1.57542,0,50,-33.8781145324577,-23.777506945581
1.57542,0,60,-20.3608640627392,-19.6231796419617
1.57542,0,70,-18.2207218664667,-18.3333509328356
1.57542,0,80,-18.2833332298265,-18.3754553141334
1.57542,0,90,-19.2334170897388,-19.1223218615629
1.57542,0,100,-20.620426637815,-20.2887274138731
1.57542,0,110,-22.4305174639919,-21.8421454593739
1.57542,0,120,-25.1056119549023,-24.0759376525494
1.57542,0,130,-29.7220429163441,-27.5241388543901
1.57542,0,140,-38.6930168493939,-30.8253016913461
1.57542,0,150,-40.0186440811934,-30.1664934825678
1.57542,0,160,-32.3995529493163,-30.4189228864213
1.57542,0,170,-27.9074524740392,-33.1232983384775
1.57542,0,180,-26.6371850323955,-35.7206353459841
