"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.3097540981491,-43.9603814437096
1.57542,0,-170,-24.1219082505371,-31.262106116904
1.57542,0,-160,-23.7465471884887,-28.0259887895635
1.57542,0,-150,-20.08047489703,-24.7151890297378
1.57542,0,-140,-16.5853900622936,-21.8959463087085
1.57542,0,-130,-14.8263499921883,-21.0018057167048
1.57542,0,-120,-13.8779622267013,-21.1829389778876
1.57542,0,-110,-12.9583131298059,-21.3243479639941
1.57542,0,-100,-11.7174733278063,-20.8012128077124
1.57542,0,-90,-10.0925111665537,-19.5220630170497
1.57542,0,-80,-8.15320954384268,-17.5016529833735
1.57542,0,-70,-6.0579788187425,-14.8743322419833
1.57542,0,-60,-4.03040948941113,-12.0542875109685
1.57542,0,-50,-2.32783752012143,-9.53103618951924
1.57542,0,-40,-1.20844867729707,-7.62190514479711
1.57542,0,-30,-0.890326384053032,-6.43758158514228
1.57542,0,-20,-1.45208238663096,-5.98799442578595
1.57542,0,-10,-2.47465018309847,-6.28463666621981
1.57542,0,0,-2.64793316714298,-7.15272932276379
1.57542,0,10,-1.64682148069522,-7.79634807530547
1.57542,0,20,-0.859644866600838,-7.44263385678255
1.57542,0,30,-1.00054380432624,-6.67941319021194
1.57542,0,40,-2.10252290669967,-6.36835970665652
1.57542,0,50,-4.02275268491534,-6.79465624528653
1.57542,0,60,-6.55644724935368,-7.88855423285938
1.57542,0,70,-9.4106864965952,-9.44044313599324
1.57542,0,80,-12.1851791826183,-11.2057266231293
1.57542,0,90,-14.4445942685372,-12.9691122348046
1.57542,0,100,-15.9075243976663,-14.5949066703298
1.57542,0,110,-16.6136594169296,-16.0681287075781
1.57542,0,120,-16.9261081532314,-17.5817425072045
1.57542,0,130,-17.3656315099128,-19.783704919856
1.57542,0,140,-18.273628013386,-24.3142837726042
1.57542,0,150,-19.5594577075586,-35.4718744915305
1.57542,0,160,-21.6510254593909,-29.5319476330913
1.57542,0,170,-26.4834420568355,-29.4598177193665
1.57542,0,180,-27.3097540981491,-43.9603814437096
