"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.747232665291,-36.9401960922582
1.57542,0,-170,-27.1010618079388,-27.5783665816198
1.57542,0,-160,-22.3037447092207,-26.4541323467337
1.57542,0,-150,-20.5304906132924,-29.7170283312661
1.57542,0,-140,-19.4889370184568,-24.0518085492478
1.57542,0,-130,-18.6463745639882,-19.8623802589743
1.57542,0,-120,-18.1928476484265,-17.7654437203395
1.57542,0,-110,-17.8234458102379,-16.3108341293718
1.57542,0,-100,-17.0217773035728,-14.8322817704885
1.57542,0,-90,-15.4352568903856,-13.158111482324
1.57542,0,-80,-13.0437083359162,-11.3414744812867
1.57542,0,-70,-10.1492505513469,-9.54385215805394
1.57542,0,-60,-7.19045714724437,-7.99384315416738
1.57542,0,-50,-4.55577088151239,-6.94298430630096
1.57542,0,-40,-2.52792171904026,-6.60624357181077
1.57542,0,-30,-1.31181838991422,-7.06496314982284
1.57542,0,-20,-1.056435291921,-8.02823127881929
1.57542,0,-10,-1.73291900071651,-8.44459693939935
1.57542,0,0,-2.64799009239517,-7.50215471680838
1.57542,0,10,-2.44746161272688,-6.19856301153705
1.57542,0,20,-1.39749799039985,-5.47923286214835
1.57542,0,30,-0.784297491186895,-5.56873681321031
1.57542,0,40,-1.0515257052962,-6.51608661798651
1.57542,0,50,-2.13075682947558,-8.31927010198723
1.57542,0,60,-3.80048241182887,-10.8394374780005
1.57542,0,70,-5.79681523140625,-13.7565589982345
1.57542,0,80,-7.86105212886866,-16.6040504107738
1.57542,0,90,-9.77651377055788,-18.9252833884419
1.57542,0,100,-11.4067202121567,-20.4376479200536
1.57542,0,110,-12.7244137569023,-20.9878533918986
1.57542,0,120,-13.8374533950766,-20.6790132820141
1.57542,0,130,-15.1033507992618,-20.2494946644948
1.57542,0,140,-17.3195463845827,-20.7210381480531
1.57542,0,150,-21.5654334467223,-22.4438851320869
1.57542,0,160,-25.1726908081491,-24.3076392542025
1.57542,0,170,-24.4251462835779,-27.439655617715
1.57542,0,180,-27.747232665291,-36.9401960922582
