"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.9065380913415,-44.01469590256
1.57542,0,-170,-30.5344625168142,-49.3869504018993
1.57542,0,-160,-38.6690938992646,-39.4862792783546
1.57542,0,-150,-37.6918940612008,-35.6233047266616
1.57542,0,-140,-31.6230348041528,-35.9045495605014
1.57542,0,-130,-27.0334643941316,-28.9549099226038
1.57542,0,-120,-23.7349198010085,-24.2575644921753
1.57542,0,-110,-21.5383652256059,-21.5626290110341
1.57542,0,-100,-19.9145676341448,-19.7973798057363
1.57542,0,-90,-18.5584926381827,-18.5311524972074
1.57542,0,-80,-17.5108754808483,-17.7460145197392
1.57542,0,-70,-17.1717071831699,-17.7343494681545
1.57542,0,-60,-18.5437698375713,-19.233821326238
1.57542,0,-50,-25.7343194931228,-24.4679951154993
1.57542,0,-40,-21.5093051725371,-26.3989669372011
1.57542,0,-30,-11.0686396608571,-16.0911411308895
1.57542,0,-20,-5.9557094228888,-11.1340311183499
1.57542,0,-10,-3.25369522469686,-8.50710836150734
1.57542,0,0,-2.40861526551795,-7.49416188027903
1.57542,0,10,-3.32773062462608,-7.94750457691209
1.57542,0,20,-6.1733061593813,-9.98477602128219
1.57542,0,30,-11.6747454741189,-14.1094426481173
1.57542,0,40,-24.2129766481655,-21.894992723617
1.57542,0,50,-22.4889237568699,-25.6354484332212
1.57542,0,60,-17.0663922920856,-20.028010005665
1.57542,0,70,-16.0751575469924,-18.1955365575335
1.57542,0,80,-16.5919918938118,-18.0669084918482
1.57542,0,90,-17.7748407494236,-18.793120854075
1.57542,0,100,-19.2734885909437,-20.0286465014384
1.57542,0,110,-21.0641393999051,-21.7259908210667
1.57542,0,120,-23.5082223824763,-24.1124660298975
1.57542,0,130,-27.2341250745456,-27.1452365770282
1.57542,0,140,-30.3495885001629,-28.0279505214723
1.57542,0,150,-29.0478677553417,-26.9362837613195
1.57542,0,160,-29.4564510012244,-28.7705605103198
1.57542,0,170,-30.5382808938654,-37.3939573359488
1.57542,0,180,-28.9065380913415,-44.01469590256
