"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.6796328195233,-36.2245767893124
1.57542,0,-170,-27.9525642707672,-37.1896083380315
1.57542,0,-160,-26.5538202803152,-28.9651137493987
1.57542,0,-150,-26.5495342443588,-26.4895082753288
1.57542,0,-140,-28.7529046871701,-27.0185510203583
1.57542,0,-130,-26.6977489330209,-26.8677623068637
1.57542,0,-120,-22.8010659521694,-24.793575445725
1.57542,0,-110,-20.2222369216995,-22.7838922123801
1.57542,0,-100,-18.3989553268798,-21.2304355480583
1.57542,0,-90,-16.9277190356108,-20.0149240012529
1.57542,0,-80,-15.8082904084169,-19.1838786451115
1.57542,0,-70,-15.3815751608742,-18.9888405710997
1.57542,0,-60,-16.5048661840031,-19.962390436588
1.57542,0,-50,-22.2385895803975,-23.2442795697949
1.57542,0,-40,-22.645892216879,-26.3609477314862
1.57542,0,-30,-10.9708786414619,-18.5123557273998
1.57542,0,-20,-5.73648034192986,-13.286233899429
1.57542,0,-10,-3.08059601754409,-10.5339215933574
1.57542,0,0,-2.2882602790247,-9.67950210932691
1.57542,0,10,-3.19733741054039,-10.6431723705425
1.57542,0,20,-5.91757504986601,-13.624993823655
1.57542,0,30,-11.0538278226582,-19.5702895590627
1.57542,0,40,-21.8888238575692,-30.7008159561966
1.57542,0,50,-24.7006283468286,-23.0325797539859
1.57542,0,60,-17.6825149238861,-19.363258591639
1.57542,0,70,-16.230315178923,-18.3434878363106
1.57542,0,80,-16.451609309232,-18.5113793017243
1.57542,0,90,-17.3894174697118,-19.2627446587037
1.57542,0,100,-18.6586833391758,-20.2884604117817
1.57542,0,110,-20.2116141991117,-21.5165696173267
1.57542,0,120,-22.3544842888573,-23.1703418030954
1.57542,0,130,-25.7694425362139,-25.5650768126481
1.57542,0,140,-31.4883303702696,-28.0320337238839
1.57542,0,150,-41.1756157705352,-29.4229938404365
1.57542,0,160,-36.3036627437038,-32.1126493069311
1.57542,0,170,-29.4274347122471,-35.0447499524021
1.57542,0,180,-27.6796328195233,-36.2245767893124
