"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.6311860106473,-47.4699890050252
1.57542,0,-170,-26.1181496030118,-30.4400757347278
1.57542,0,-160,-27.5074409406734,-31.4640701701825
1.57542,0,-150,-20.7412976236521,-29.3770583060936
1.57542,0,-140,-16.301522357244,-25.0487168264061
1.57542,0,-130,-14.2874870051618,-23.7777843367155
1.57542,0,-120,-13.2572242666677,-23.5531703303297
1.57542,0,-110,-12.3676926463051,-22.9558788496669
1.57542,0,-100,-11.2254708160506,-21.9560054129524
1.57542,0,-90,-9.70736781013353,-20.8327177606147
1.57542,0,-80,-7.842061973736,-19.4267288244168
1.57542,0,-70,-5.77065668722343,-17.339800959134
1.57542,0,-60,-3.71468965878469,-14.6363077053556
1.57542,0,-50,-1.93891674551729,-11.9857684430968
1.57542,0,-40,-0.712128185524134,-9.95261470738222
1.57542,0,-30,-0.260268119742227,-8.69325985947225
1.57542,0,-20,-0.679467398952391,-8.12559489753324
1.57542,0,-10,-1.65863171464153,-8.24511728631259
1.57542,0,0,-2.0744986870364,-9.02878931143129
1.57542,0,10,-1.30718631267468,-9.68619620618542
1.57542,0,20,-0.504424186673819,-9.1464929658394
1.57542,0,30,-0.521214647163163,-8.08749854498655
1.57542,0,40,-1.49184404063003,-7.54299178579852
1.57542,0,50,-3.30353618179606,-7.79303185141162
1.57542,0,60,-5.75417857399228,-8.7454323347023
1.57542,0,70,-8.55820008368316,-10.1853611129684
1.57542,0,80,-11.3383263642354,-11.8726557378281
1.57542,0,90,-13.6735968162588,-13.596008185239
1.57542,0,100,-15.2537807528163,-15.211978357673
1.57542,0,110,-16.0740148025977,-16.6925349811726
1.57542,0,120,-16.4952277815383,-18.2614467912636
1.57542,0,130,-17.0791230821555,-20.6862307653864
1.57542,0,140,-18.2098926115555,-25.7330000340831
1.57542,0,150,-19.7489886805704,-32.031247214601
1.57542,0,160,-22.055716252643,-27.4769255037055
1.57542,0,170,-27.5228997123765,-29.8577483032539
1.57542,0,180,-28.6311860106473,-47.4699890050253
