"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.825682940332,-36.9014464662066
1.57542,0,-170,-30.3035337797452,-28.3390551635316
1.57542,0,-160,-22.9619516977174,-25.901789405408
1.57542,0,-150,-19.9478260587651,-29.3173066445838
1.57542,0,-140,-18.249160816022,-26.0480465178987
1.57542,0,-130,-17.1570681305028,-21.1114917151365
1.57542,0,-120,-16.6246605177546,-18.4721296825714
1.57542,0,-110,-16.2376511779607,-16.6668231968697
1.57542,0,-100,-15.4423260315886,-15.0084462085581
1.57542,0,-90,-13.8858475073677,-13.2960735298539
1.57542,0,-80,-11.5792256954056,-11.5364739378065
1.57542,0,-70,-8.83706519588438,-9.8526507054321
1.57542,0,-60,-6.07876612077683,-8.45352146732799
1.57542,0,-50,-3.66913846532307,-7.59218797037379
1.57542,0,-40,-1.87168503983519,-7.50423744120514
1.57542,0,-30,-0.870104850441504,-8.30241375021053
1.57542,0,-20,-0.782859540583176,-9.68773950796615
1.57542,0,-10,-1.52148311508516,-10.3346926890125
1.57542,0,0,-2.30941430365263,-9.27244329820556
1.57542,0,10,-1.95377088023909,-8.00470496799166
1.57542,0,20,-0.945353947874512,-7.5431645727868
1.57542,0,30,-0.448219243848745,-7.90947948639215
1.57542,0,40,-0.82807307596423,-9.04723414615807
1.57542,0,50,-2.00979319836052,-10.975700430041
1.57542,0,60,-3.77124324075726,-13.5582626055117
1.57542,0,70,-5.83828350301866,-16.3653352456891
1.57542,0,80,-7.93688563742616,-18.8099862380179
1.57542,0,90,-9.83825049934561,-20.5919418669782
1.57542,0,100,-11.3995530782273,-21.7980841331478
1.57542,0,110,-12.5937366852456,-22.4442527809379
1.57542,0,120,-13.5433253375481,-22.4182166522625
1.57542,0,130,-14.632748138856,-22.1909354777102
1.57542,0,140,-16.6462859736732,-22.9361632348649
1.57542,0,150,-20.4451896372056,-25.1698228508894
1.57542,0,160,-23.1295723584337,-26.3282702337114
1.57542,0,170,-22.3628243688669,-27.6887730951693
1.57542,0,180,-25.825682940332,-36.9014464662066
