"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.543125467482,-43.8252033682824
1.57542,0,-170,-31.0701151160917,-28.0308541095328
1.57542,0,-160,-28.4147337135953,-27.872088255391
1.57542,0,-150,-25.3224682381568,-31.0824332302717
1.57542,0,-140,-21.2609474333673,-25.3359857100116
1.57542,0,-130,-19.1672532943882,-21.953293953915
1.57542,0,-120,-18.2865505559056,-20.4819846223131
1.57542,0,-110,-17.6108958964674,-19.433507370813
1.57542,0,-100,-16.51455829373,-18.1413376378526
1.57542,0,-90,-14.8075891982166,-16.4510884104755
1.57542,0,-80,-12.5848956442844,-14.431246327537
1.57542,0,-70,-10.0975015129386,-12.284903655911
1.57542,0,-60,-7.67383021365539,-10.3089750501189
1.57542,0,-50,-5.66563841984233,-8.83430719142545
1.57542,0,-40,-4.42445150956779,-8.1824890764391
1.57542,0,-30,-4.32686364186752,-8.66518496321781
1.57542,0,-20,-5.93920667199145,-10.7076221131189
1.57542,0,-10,-10.8272111178876,-15.5272136686242
1.57542,0,0,-46.6514910528577,-33.2449867383004
1.57542,0,10,-10.6289520316432,-17.0472191437014
1.57542,0,20,-5.88775812631044,-11.3623819775341
1.57542,0,30,-4.35230684843481,-8.97371647520444
1.57542,0,40,-4.5056133682274,-8.29494686123008
1.57542,0,50,-5.79688865991213,-8.81905627062413
1.57542,0,60,-7.86906782534721,-10.1840451172579
1.57542,0,70,-10.3847767342448,-12.036486115806
1.57542,0,80,-12.9904347530516,-14.0447920717138
1.57542,0,90,-15.3382537220806,-15.935215245489
1.57542,0,100,-17.1439613158499,-17.5288797993296
1.57542,0,110,-18.2828145610183,-18.7852531808065
1.57542,0,120,-18.9540984941574,-19.9032971317927
1.57542,0,130,-19.8164138956402,-21.5556459099314
1.57542,0,140,-21.76788695137,-25.1459546816427
1.57542,0,150,-24.702018158475,-31.0553984670237
1.57542,0,160,-25.8111840758256,-28.814645826765
1.57542,0,170,-28.0711579292848,-30.4798419511119
1.57542,0,180,-41.5431254674819,-43.8252033682825
