"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.7814986638083,-38.6023083356368
1.57542,0,-170,-24.4716182458169,-30.8403412745351
1.57542,0,-160,-38.0378708547934,-25.3954601560821
1.57542,0,-150,-26.465929673393,-24.6402408760463
1.57542,0,-140,-20.2795274851155,-27.95064508465
1.57542,0,-130,-16.6772722561399,-28.6831156523231
1.57542,0,-120,-14.250047618052,-23.5356000375002
1.57542,0,-110,-12.4991985569754,-20.1835008776984
1.57542,0,-100,-11.0123932811986,-18.0496093788114
1.57542,0,-90,-9.53287341500129,-16.6214970721323
1.57542,0,-80,-8.01501995046118,-15.8414934759012
1.57542,0,-70,-6.5947928841812,-15.9344719474143
1.57542,0,-60,-5.52629763743109,-17.3882361625538
1.57542,0,-50,-5.13831082120565,-19.9504153220038
1.57542,0,-40,-5.84506879930357,-16.5677548744842
1.57542,0,-30,-8.26040855729121,-10.6658765593712
1.57542,0,-20,-13.6313131781404,-6.65965061433269
1.57542,0,-10,-26.6818255825451,-4.34396658247025
1.57542,0,0,-33.4050816860356,-3.54789546778187
1.57542,0,10,-25.5877263381203,-4.23116045357937
1.57542,0,20,-13.4083295740272,-6.41357624648267
1.57542,0,30,-8.21624976490872,-10.2741511116601
1.57542,0,40,-5.88437784875326,-16.1370488428977
1.57542,0,50,-5.22642208548897,-20.0460268690472
1.57542,0,60,-5.65235154971324,-17.4293700072642
1.57542,0,70,-6.76013835096031,-15.8673943310421
1.57542,0,80,-8.2255551573074,-15.7119093707621
1.57542,0,90,-9.79379992942187,-16.4084434557354
1.57542,0,100,-11.324247878311,-17.6765007178826
1.57542,0,110,-12.8531797135617,-19.4874460378177
1.57542,0,120,-14.6158576435287,-22.1256436423447
1.57542,0,130,-16.9640069058645,-25.8623341672874
1.57542,0,140,-20.2678396076163,-27.537182440339
1.57542,0,150,-25.8183552617994,-26.0977887901617
1.57542,0,160,-45.9406109426064,-27.4647489568379
1.57542,0,170,-24.9186669531331,-33.2556018326241
1.57542,0,180,-21.7814986638083,-38.6023083356368
