"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-52.5761123503639,-64.8890898605074
1.57542,0,-170,-29.9395871950143,-29.5105122778446
1.57542,0,-160,-26.798847404562,-28.1300350361803
1.57542,0,-150,-24.3130421976895,-29.9680650975488
1.57542,0,-140,-20.9781197725888,-25.8783272788592
1.57542,0,-130,-19.1175774460873,-22.6578134519837
1.57542,0,-120,-18.3259854999846,-20.9825578412206
1.57542,0,-110,-17.6860440835225,-19.7274107569954
1.57542,0,-100,-16.5899092850075,-18.3769300935345
1.57542,0,-90,-14.8553045282635,-16.7845452491609
1.57542,0,-80,-12.586721033275,-14.9614199285758
1.57542,0,-70,-10.0544577828803,-13.0537006637032
1.57542,0,-60,-7.60970266352433,-11.3353160080967
1.57542,0,-50,-5.6127279582128,-10.1615105312926
1.57542,0,-40,-4.40569541906237,-9.91004995625658
1.57542,0,-30,-4.36056323621539,-10.9546389028156
1.57542,0,-20,-6.0896348345297,-13.7979029575937
1.57542,0,-10,-11.433563057746,-20.1533424980271
1.57542,0,0,-28.6789369091809,-31.9457649973824
1.57542,0,10,-9.43119982852291,-16.985172362758
1.57542,0,20,-5.12078649138838,-12.1425705111545
1.57542,0,30,-3.74773364852552,-9.840492720343
1.57542,0,40,-3.97542105527682,-9.09731486866955
1.57542,0,50,-5.29025625661009,-9.55871875712552
1.57542,0,60,-7.35588570689846,-10.919171055561
1.57542,0,70,-9.84711713107593,-12.8387689654481
1.57542,0,80,-12.4104819021819,-14.9696172389376
1.57542,0,90,-14.6937420771016,-17.012791724386
1.57542,0,100,-16.422165162937,-18.7705856573479
1.57542,0,110,-17.4996620669676,-20.159206312804
1.57542,0,120,-18.138396991056,-21.2721739029191
1.57542,0,130,-18.9653537957907,-22.6890164935175
1.57542,0,140,-20.8862195606439,-25.6937659168251
1.57542,0,150,-24.2218175892828,-30.0781502718315
1.57542,0,160,-26.3652290071379,-28.4456529389707
1.57542,0,170,-28.9425732161619,-29.7580153468029
1.57542,0,180,-52.576112350364,-64.8890898605079
