"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.3579514570202,-52.78133371496
1.57542,0,-170,-24.9782860835417,-30.9992980864906
1.57542,0,-160,-26.0965337385897,-29.1842783325754
1.57542,0,-150,-21.1250538869579,-27.0402810230484
1.57542,0,-140,-16.8041905767703,-25.1067131080834
1.57542,0,-130,-14.7040540460614,-25.449686850166
1.57542,0,-120,-13.5477413021311,-26.7597585939109
1.57542,0,-110,-12.544723212269,-26.8405946042318
1.57542,0,-100,-11.3402475241379,-25.8103077532555
1.57542,0,-90,-9.8094506497047,-24.674705713119
1.57542,0,-80,-7.96140269668808,-23.0971472653827
1.57542,0,-70,-5.92696160591144,-20.1925097805184
1.57542,0,-60,-3.93041621110222,-16.4213437874916
1.57542,0,-50,-2.24265523598107,-12.9726708382849
1.57542,0,-40,-1.13156080756039,-10.3831897007856
1.57542,0,-30,-0.804665678293961,-8.7001366877619
1.57542,0,-20,-1.30718208727176,-7.90861824037189
1.57542,0,-10,-2.21467001965383,-8.18280078135984
1.57542,0,0,-2.32261863334826,-9.47783693935644
1.57542,0,10,-1.29203620699558,-10.2778135995648
1.57542,0,20,-0.403522590778523,-9.0644494407277
1.57542,0,30,-0.406050105521428,-7.53219062774794
1.57542,0,40,-1.38197722891455,-6.81818059885664
1.57542,0,50,-3.20717564091782,-7.00345615315186
1.57542,0,60,-5.67763246539623,-7.91817378891839
1.57542,0,70,-8.50316217420289,-9.33181906031725
1.57542,0,80,-11.2889193035832,-11.0077089766784
1.57542,0,90,-13.5774482157023,-12.7440447345435
1.57542,0,100,-15.0246219865539,-14.4110381758952
1.57542,0,110,-15.6356647948553,-15.9888258138508
1.57542,0,120,-15.8225403601277,-17.668509844209
1.57542,0,130,-16.204148539906,-20.1044060386137
1.57542,0,140,-17.2684238217515,-24.7136357902672
1.57542,0,150,-19.1022514254712,-30.3039856349909
1.57542,0,160,-22.0914859787785,-27.4767763429634
1.57542,0,170,-28.7982380599609,-29.6808477811984
1.57542,0,180,-28.3579514570202,-52.7813337149602
