"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.7820031794869,-38.4698460164065
1.57542,0,-170,-30.6239922087917,-36.3292469267884
1.57542,0,-160,-38.3269983945235,-33.1187099764964
1.57542,0,-150,-51.5389409078553,-31.5490092748243
1.57542,0,-140,-35.1245590916969,-30.8545406086835
1.57542,0,-130,-27.8833442523318,-26.70491211917
1.57542,0,-120,-23.8458082845478,-23.1546343734403
1.57542,0,-110,-21.468004874653,-20.915256941261
1.57542,0,-100,-19.8655936348939,-19.3678564838501
1.57542,0,-90,-18.6309601238495,-18.1937596909967
1.57542,0,-80,-17.7665209457229,-17.4058519053785
1.57542,0,-70,-17.678425025529,-17.2757053838814
1.57542,0,-60,-19.4972264602698,-18.4431531379674
1.57542,0,-50,-28.9836675239298,-22.7687534998121
1.57542,0,-40,-20.0778213907836,-30.7099972960689
1.57542,0,-30,-10.7080686874966,-17.2072578693018
1.57542,0,-20,-5.89187260090951,-11.4849979004025
1.57542,0,-10,-3.33601166749854,-8.52895979539095
1.57542,0,0,-2.5748500885201,-7.35828188725506
1.57542,0,10,-3.54066066713051,-7.73747010899867
1.57542,0,20,-6.40392033070861,-9.71507205057825
1.57542,0,30,-11.8966220386805,-13.6806557849008
1.57542,0,40,-24.3860614416427,-20.5956015472413
1.57542,0,50,-22.5686082643177,-24.120234549132
1.57542,0,60,-17.1101528675252,-19.9006536731594
1.57542,0,70,-16.0567100067543,-18.3136075324559
1.57542,0,80,-16.5167461991655,-18.3046612753823
1.57542,0,90,-17.6645366949236,-19.1082874992918
1.57542,0,100,-19.1741104786034,-20.3803267361322
1.57542,0,110,-21.058581853746,-22.0482249349894
1.57542,0,120,-23.7289607350734,-24.2401759602449
1.57542,0,130,-27.8438718527946,-26.6739167780502
1.57542,0,140,-30.4664556063309,-27.2736683827526
1.57542,0,150,-28.1838057510251,-26.7977041053519
1.57542,0,160,-28.0839197295745,-29.1177234805484
1.57542,0,170,-29.2976937641763,-37.450218588595
1.57542,0,180,-28.7820031794869,-38.4698460164065
