"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.5985693550629,-38.0251160947626
1.57542,0,-170,-30.040435197114,-40.1577653526771
1.57542,0,-160,-37.1881606338696,-37.2442111887463
1.57542,0,-150,-37.7950055368663,-32.8868366715861
1.57542,0,-140,-30.7131977597541,-32.2030656410968
1.57542,0,-130,-25.8871772963553,-28.3764451854106
1.57542,0,-120,-22.8534903779824,-24.636528638863
1.57542,0,-110,-20.9317762510989,-22.2578817440573
1.57542,0,-100,-19.5228033496642,-20.6311359320956
1.57542,0,-90,-18.3503030362371,-19.4348799827686
1.57542,0,-80,-17.4984141745418,-18.7077144722245
1.57542,0,-70,-17.4158468817332,-18.7701035961279
1.57542,0,-60,-19.2433924629296,-20.3796382985522
1.57542,0,-50,-28.5001506646315,-25.8360174110198
1.57542,0,-40,-19.6711161526819,-26.3066593084727
1.57542,0,-30,-10.4317396765007,-16.4390062517621
1.57542,0,-20,-5.65315645229587,-11.4926549869618
1.57542,0,-10,-3.11826630985778,-8.83373293430811
1.57542,0,0,-2.3636238075294,-7.84685906077811
1.57542,0,10,-3.32423684622899,-8.41217320269895
1.57542,0,20,-6.18990949427463,-10.6582290609098
1.57542,0,30,-11.7616730934643,-15.1619725865806
1.57542,0,40,-24.9010583882516,-23.5641523355976
1.57542,0,50,-21.213575617248,-23.9973165281447
1.57542,0,60,-16.2351275392662,-19.404202399751
1.57542,0,70,-15.3163929794094,-18.0473363520832
1.57542,0,80,-15.8752005432104,-18.1741020362911
1.57542,0,90,-17.1395623886566,-19.0554312246172
1.57542,0,100,-18.8129167100713,-20.3676121486646
1.57542,0,110,-20.9330308019143,-22.0218867886694
1.57542,0,120,-23.9420884741602,-24.1029150928049
1.57542,0,130,-28.242117423704,-26.3536557287032
1.57542,0,140,-28.6760608372536,-27.0553360085616
1.57542,0,150,-25.6348195077664,-26.9175440525041
1.57542,0,160,-25.3012169077828,-29.8951975970676
1.57542,0,170,-26.7485539149864,-43.6494391627276
1.57542,0,180,-27.5985693550629,-38.0251160947626
