"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-40.2642817538624,-43.2066929344889
1.57542,0,-170,-28.7744246044975,-29.6975863156256
1.57542,0,-160,-26.066727735631,-28.3732214981327
1.57542,0,-150,-24.3043706767495,-27.5453796834155
1.57542,0,-140,-21.49901130931,-23.3805135713674
1.57542,0,-130,-19.8352173900561,-20.932954633798
1.57542,0,-120,-19.1212068217747,-19.7548053609736
1.57542,0,-110,-18.4606234485094,-18.7865261705829
1.57542,0,-100,-17.2758207722269,-17.4999066524289
1.57542,0,-90,-15.4381908179716,-15.7811059577773
1.57542,0,-80,-13.0812340025758,-13.7111155367228
1.57542,0,-70,-10.4791721943967,-11.5062438410154
1.57542,0,-60,-7.97657592810858,-9.48286543937484
1.57542,0,-50,-5.92355395806221,-7.9939773318619
1.57542,0,-40,-4.64825322277886,-7.37834701003801
1.57542,0,-30,-4.49955338760942,-7.95645387107594
1.57542,0,-20,-6.03403897701555,-10.1538039286173
1.57542,0,-10,-10.8028313435816,-15.1801023471721
1.57542,0,0,-55.8633307285783,-33.2620253523014
1.57542,0,10,-10.9553965550743,-16.7768076676769
1.57542,0,20,-6.19138385546059,-11.1791122716226
1.57542,0,30,-4.67949527652245,-8.81639696728498
1.57542,0,40,-4.85114274475898,-8.17240041875415
1.57542,0,50,-6.15044762262853,-8.77407245512826
1.57542,0,60,-8.22495180514962,-10.2684892202284
1.57542,0,70,-10.740232668547,-12.2851067348316
1.57542,0,80,-13.3437131788227,-14.4535189438305
1.57542,0,90,-15.6938021255177,-16.4617302007841
1.57542,0,100,-17.526976992064,-18.1140877315547
1.57542,0,110,-18.7377469938788,-19.3610400868755
1.57542,0,120,-19.4905496177156,-20.3659186237479
1.57542,0,130,-20.3696381186939,-21.7317275618859
1.57542,0,140,-22.2636176320766,-24.6723382421777
1.57542,0,150,-25.2248429876352,-29.6416370953223
1.57542,0,160,-26.5818755676731,-29.2159968635579
1.57542,0,170,-29.1181149547434,-30.5199983060564
1.57542,0,180,-40.2642817538624,-43.2066929344889
