"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6561868477689,-45.6789933499497
1.57542,0,-170,-23.3802634399478,-28.468406999378
1.57542,0,-160,-23.0483840557613,-26.447686753033
1.57542,0,-150,-20.1527997585972,-24.5382244645115
1.57542,0,-140,-16.7786383367695,-21.5463413071077
1.57542,0,-130,-14.9154341975877,-20.1089163994141
1.57542,0,-120,-13.8669627030944,-19.8118366709082
1.57542,0,-110,-12.909924430972,-19.6891186952196
1.57542,0,-100,-11.6872608614719,-19.0462879549753
1.57542,0,-90,-10.110065983997,-17.602788878061
1.57542,0,-80,-8.22693950520944,-15.4047491374084
1.57542,0,-70,-6.17482221388953,-12.7488341802774
1.57542,0,-60,-4.15869885479164,-10.0772996158437
1.57542,0,-50,-2.43220331604219,-7.81227642247712
1.57542,0,-40,-1.26622498302749,-6.24427394263933
1.57542,0,-30,-0.896043401225166,-5.47820629485523
1.57542,0,-20,-1.41694070919527,-5.40914944800032
1.57542,0,-10,-2.4581903720883,-5.77855049800345
1.57542,0,0,-2.79289778084221,-6.24128993033244
1.57542,0,10,-1.99166484161939,-6.37235923488316
1.57542,0,20,-1.34983486952058,-6.04220319660726
1.57542,0,30,-1.61505831881106,-5.67599972458687
1.57542,0,40,-2.82780687765846,-5.74608970531466
1.57542,0,50,-4.82795737177206,-6.44353387850901
1.57542,0,60,-7.396636183649,-7.72057333925053
1.57542,0,70,-10.2427844751246,-9.39563122000279
1.57542,0,80,-12.990794891258,-11.2389217245163
1.57542,0,90,-15.2614300951303,-13.042509938559
1.57542,0,100,-16.8396972459658,-14.6751895552959
1.57542,0,110,-17.7746841568807,-16.1160812268889
1.57542,0,120,-18.3570621438704,-17.5345818941118
1.57542,0,130,-19.037684790931,-19.5513417163591
1.57542,0,140,-20.1514970326745,-23.7249382900558
1.57542,0,150,-21.5345900881059,-33.9965125371236
1.57542,0,160,-23.5478347117621,-30.3310892274888
1.57542,0,170,-28.0169908614734,-30.6780737793313
1.57542,0,180,-26.6561868477689,-45.6789933499498
