"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-43.4352279246403,-34.8462085568694
1.57542,0,-170,-24.7473936866299,-26.6808576586861
1.57542,0,-160,-21.1581668612371,-25.0942277099428
1.57542,0,-150,-20.2730518975196,-24.519801866546
1.57542,0,-140,-18.9952561231861,-21.4319761624672
1.57542,0,-130,-17.9588359078508,-19.2824754058958
1.57542,0,-120,-17.6421393065257,-18.2502222437459
1.57542,0,-110,-17.4917301741652,-17.4745472177178
1.57542,0,-100,-16.8396009838738,-16.4229567517772
1.57542,0,-90,-15.3726662461507,-14.9236414228893
1.57542,0,-80,-13.1809080581159,-13.0158973883499
1.57542,0,-70,-10.5954593971154,-10.897316560546
1.57542,0,-60,-8.03356534536656,-8.8776743627851
1.57542,0,-50,-5.90282091260832,-7.30478541247237
1.57542,0,-40,-4.56937304508302,-6.5071340685658
1.57542,0,-30,-4.40679241332164,-6.79141020749968
1.57542,0,-20,-6.00647578196084,-8.57946316348708
1.57542,0,-10,-11.0955268780417,-13.0298053021306
1.57542,0,0,-29.5673443084816,-26.9564034645031
1.57542,0,10,-9.85343150042752,-15.6267092683539
1.57542,0,20,-5.5381804396378,-9.98765266009947
1.57542,0,30,-4.29712651289901,-7.75985183324149
1.57542,0,40,-4.71787095028882,-7.19366372577527
1.57542,0,50,-6.2623585612515,-7.77534467266426
1.57542,0,60,-8.57572732191334,-9.19235543590286
1.57542,0,70,-11.2965929136297,-11.1281594363991
1.57542,0,80,-14.0063471266028,-13.2432854604317
1.57542,0,90,-16.2621020380453,-15.2172858464029
1.57542,0,100,-17.6855906132088,-16.8176521992114
1.57542,0,110,-18.1286372960652,-17.9599450308377
1.57542,0,120,-17.9150558395283,-18.7890234740073
1.57542,0,130,-17.8005630038079,-19.8753281230848
1.57542,0,140,-18.4368950707176,-22.2867346799093
1.57542,0,150,-19.5854514585722,-26.5117161649713
1.57542,0,160,-20.618621949882,-27.626380864535
1.57542,0,170,-23.9384218796145,-29.2160040669085
1.57542,0,180,-43.4352279246402,-34.8462085568694
