"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.1370452474991,-34.8466860305724
1.57542,0,-170,-29.9717515423996,-38.0257927803754
1.57542,0,-160,-38.3801620987981,-36.5781954298899
1.57542,0,-150,-43.7550353039022,-32.1699051735854
1.57542,0,-140,-31.5421190611068,-29.7791171891407
1.57542,0,-130,-25.5585647492931,-25.9645407469045
1.57542,0,-120,-22.0825635294716,-22.9974641484796
1.57542,0,-110,-19.9783773564302,-21.1325506921092
1.57542,0,-100,-18.501124410387,-19.8191264550968
1.57542,0,-90,-17.2944584599651,-18.7711464204704
1.57542,0,-80,-16.3790757489745,-18.0243903551291
1.57542,0,-70,-16.1285236027168,-17.8450573832835
1.57542,0,-60,-17.4493116069427,-18.7565898668341
1.57542,0,-50,-23.4379502315233,-21.8354607734571
1.57542,0,-40,-21.7329516685065,-26.3696960578221
1.57542,0,-30,-11.2099636911046,-18.8777539898027
1.57542,0,-20,-6.04275591161204,-13.2595109147044
1.57542,0,-10,-3.30269117105776,-10.3195145756913
1.57542,0,0,-2.40199780782361,-9.36366504100134
1.57542,0,10,-3.24368124050256,-10.2052812102799
1.57542,0,20,-6.01392180042073,-12.8987227168132
1.57542,0,30,-11.5341211738255,-17.8975505684939
1.57542,0,40,-25.1610155531305,-24.6572349875358
1.57542,0,50,-20.9436282034986,-22.3594579301708
1.57542,0,60,-15.8315785123939,-19.4503378873814
1.57542,0,70,-14.850633765627,-18.5922849352081
1.57542,0,80,-15.3257056372987,-18.8625531199346
1.57542,0,90,-16.4617618898084,-19.7654177981171
1.57542,0,100,-17.9369884644157,-21.0744227017705
1.57542,0,110,-19.7477123019988,-22.7733860676987
1.57542,0,120,-22.2230934155582,-25.0230482304962
1.57542,0,130,-25.6768111363063,-27.5990280862326
1.57542,0,140,-27.6561410923598,-28.568115106259
1.57542,0,150,-26.5179330363478,-28.8052411418842
1.57542,0,160,-27.2133230667867,-33.0946972558139
1.57542,0,170,-28.8688813536507,-45.0498499608134
1.57542,0,180,-28.1370452474991,-34.8466860305724
