"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-53.9172904173955,-48.6453895013855
1.57542,0,-170,-24.5948949409108,-28.3602893960119
1.57542,0,-160,-21.0646076923909,-26.3307004136678
1.57542,0,-150,-19.7696137669862,-24.9557312938492
1.57542,0,-140,-18.425003895627,-21.5264784436722
1.57542,0,-130,-17.7176570990443,-19.53623409817
1.57542,0,-120,-17.7542033763504,-18.6542931826811
1.57542,0,-110,-17.8297848271417,-17.8960142999328
1.57542,0,-100,-17.2390650724139,-16.7483759254224
1.57542,0,-90,-15.7506175323575,-15.1222089853249
1.57542,0,-80,-13.5401346021001,-13.1148779336253
1.57542,0,-70,-10.9434925802159,-10.9461130843951
1.57542,0,-60,-8.34308254209527,-8.92727626033166
1.57542,0,-50,-6.1191134994874,-7.39986255246208
1.57542,0,-40,-4.62589858775857,-6.68701023826725
1.57542,0,-30,-4.22994272479378,-7.10323632869113
1.57542,0,-20,-5.48571062022941,-9.13605564493535
1.57542,0,-10,-9.83125498957233,-14.3398251861121
1.57542,0,0,-32.4826505669101,-43.1627418963714
1.57542,0,10,-11.0493760538961,-13.776820954463
1.57542,0,20,-6.01308615865524,-8.86229610492428
1.57542,0,30,-4.50200765445789,-6.92350243919163
1.57542,0,40,-4.76845070295164,-6.54190528521197
1.57542,0,50,-6.19926613305704,-7.24460841154566
1.57542,0,60,-8.40941146159743,-8.71750045013494
1.57542,0,70,-11.0364403274591,-10.6476849609434
1.57542,0,80,-13.6831689127051,-12.7146611234597
1.57542,0,90,-15.9338920900044,-14.625816662266
1.57542,0,100,-17.4329295608313,-16.1674542148579
1.57542,0,110,-18.0380254488844,-17.2494768401965
1.57542,0,120,-18.0332773072553,-17.997089834957
1.57542,0,130,-18.120626049454,-18.9559898324112
1.57542,0,140,-18.9154954500323,-21.0851516980248
1.57542,0,150,-20.0858114945761,-24.6756971764801
1.57542,0,160,-21.0664826861522,-26.3037999251211
1.57542,0,170,-24.6357544694593,-28.7839342624054
1.57542,0,180,-53.9172904173958,-48.6453895013854
