"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.7326146630751,-47.7536521391164
1.57542,0,-170,-29.5897273960784,-39.6233432423099
1.57542,0,-160,-34.9089475741827,-35.432136604918
1.57542,0,-150,-38.1060331094969,-32.9917291533938
1.57542,0,-140,-32.227751042319,-29.4334333494187
1.57542,0,-130,-27.2586650366755,-24.7196369254446
1.57542,0,-120,-24.1323279732252,-21.574793076102
1.57542,0,-110,-22.2066739762782,-19.6173135438744
1.57542,0,-100,-20.8195016832027,-18.2326874706571
1.57542,0,-90,-19.6274373453603,-17.1516693512214
1.57542,0,-80,-18.6815318824044,-16.4180804770469
1.57542,0,-70,-18.4242611288071,-16.3288346749362
1.57542,0,-60,-19.9413254957175,-17.5500731539585
1.57542,0,-50,-27.4255102660101,-22.0239057354391
1.57542,0,-40,-20.556922937536,-31.8912783152298
1.57542,0,-30,-11.1606964095876,-16.6178031644191
1.57542,0,-20,-6.21888816982942,-10.8312589243535
1.57542,0,-10,-3.58972939753191,-7.83246195924079
1.57542,0,0,-2.82476430879953,-6.59704824778221
1.57542,0,10,-3.87901773723389,-6.90249676690177
1.57542,0,20,-6.98970315466025,-8.83240892590959
1.57542,0,30,-13.1585035032299,-12.8241932525164
1.57542,0,40,-30.6788344232682,-20.0266079215092
1.57542,0,50,-20.4005279623617,-23.9131024978342
1.57542,0,60,-16.452286498592,-19.240102638166
1.57542,0,70,-15.9024208797244,-17.5539077287495
1.57542,0,80,-16.6015276962445,-17.4740313908732
1.57542,0,90,-17.826130187007,-18.1988968757815
1.57542,0,100,-19.2735099901349,-19.408380754976
1.57542,0,110,-20.9432498840576,-21.1143259645031
1.57542,0,120,-23.1438399299625,-23.6703970440071
1.57542,0,130,-26.2131827646346,-27.2257396890785
1.57542,0,140,-28.6260047340042,-28.0516055712011
1.57542,0,150,-28.5554908416937,-26.2601285847033
1.57542,0,160,-30.0319362564659,-27.5849350196686
1.57542,0,170,-31.2199484228407,-34.9308672796523
1.57542,0,180,-28.7326146630751,-47.7536521391164
