"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-43.6984132156098,-50.6620158694447
1.57542,0,-170,-26.6196564277576,-28.9974501838026
1.57542,0,-160,-22.5884273146741,-27.0046433641707
1.57542,0,-150,-20.7939228534613,-26.5185211740304
1.57542,0,-140,-18.7486826843957,-22.7855784837154
1.57542,0,-130,-17.5108401014499,-20.5376954618584
1.57542,0,-120,-17.1432109502006,-19.7227694376933
1.57542,0,-110,-16.9404614069252,-19.222249051558
1.57542,0,-100,-16.2500263837378,-18.2980902448793
1.57542,0,-90,-14.7957715478834,-16.7444624841337
1.57542,0,-80,-12.6559148398716,-14.688679902745
1.57542,0,-70,-10.1248421677962,-12.4094165979506
1.57542,0,-60,-7.59638240742773,-10.2481329131303
1.57542,0,-50,-5.47279354856424,-8.54318028834354
1.57542,0,-40,-4.12278227216694,-7.59137812598636
1.57542,0,-30,-3.91909566837937,-7.68250696608404
1.57542,0,-20,-5.4217067451895,-9.31203184073059
1.57542,0,-10,-10.1523494463688,-13.9775952976185
1.57542,0,0,-42.5584157117127,-36.3540277690943
1.57542,0,10,-10.4745327051884,-14.780699053838
1.57542,0,20,-5.68192612173408,-9.94277699185456
1.57542,0,30,-4.18183071738857,-8.32426452771937
1.57542,0,40,-4.38833680798622,-8.23526461856782
1.57542,0,50,-5.73380655432305,-9.1457265244794
1.57542,0,60,-7.84563332956968,-10.7774365312274
1.57542,0,70,-10.3531605762162,-12.8593518474684
1.57542,0,80,-12.8536797749415,-15.0852868511286
1.57542,0,90,-14.9565915671675,-17.1506318234258
1.57542,0,100,-16.3586387369116,-18.8110463206726
1.57542,0,110,-16.9539383778929,-19.9335064002871
1.57542,0,120,-17.0082614139183,-20.6236633658359
1.57542,0,130,-17.1798007079907,-21.5044572767724
1.57542,0,140,-18.1340207727104,-23.6298029447977
1.57542,0,150,-19.7754277707957,-26.5536094391076
1.57542,0,160,-21.2465532435632,-26.2567687860134
1.57542,0,170,-24.5390513396965,-28.1005567610112
1.57542,0,180,-43.6984132156096,-50.6620158694447
