"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.5769196433156,-47.2051454297503
1.57542,0,-170,-23.2102137282692,-29.3176674118352
1.57542,0,-160,-23.2144787163389,-26.3553073382578
1.57542,0,-150,-20.1169329143826,-23.9078617618489
1.57542,0,-140,-16.5392482473308,-21.4692696624484
1.57542,0,-130,-14.5873197330229,-20.5586639402552
1.57542,0,-120,-13.4777623403283,-20.6260130299923
1.57542,0,-110,-12.4924412889489,-20.704015817375
1.57542,0,-100,-11.2735536931478,-20.1860543057296
1.57542,0,-90,-9.70698490963034,-18.91269963531
1.57542,0,-80,-7.8237218253574,-16.8683542671633
1.57542,0,-70,-5.76417389154038,-14.1818683269205
1.57542,0,-60,-3.74753972318248,-11.2882891982842
1.57542,0,-50,-2.03811254748805,-8.73766009538095
1.57542,0,-40,-0.906651292626373,-6.91819284053865
1.57542,0,-30,-0.577846118100992,-5.97757223275715
1.57542,0,-20,-1.12721632607182,-5.87669416683433
1.57542,0,-10,-2.15912847057054,-6.52653223843142
1.57542,0,0,-2.4556301523707,-7.73820305373919
1.57542,0,10,-1.627646794152,-8.70432066232348
1.57542,0,20,-0.946692158385937,-8.43455200927141
1.57542,0,30,-1.14594666415275,-7.54053054022823
1.57542,0,40,-2.28268438599382,-7.07434565632915
1.57542,0,50,-4.22454295233912,-7.39012196789007
1.57542,0,60,-6.77547255510999,-8.42766549954189
1.57542,0,70,-9.65270127644151,-9.97063638924817
1.57542,0,80,-12.4651964395295,-11.7678204024252
1.57542,0,90,-14.7789894593101,-13.6053296142291
1.57542,0,100,-16.3009700098693,-15.3523860998523
1.57542,0,110,-17.0544942506937,-16.9859304360167
1.57542,0,120,-17.3932476607612,-18.6717301921776
1.57542,0,130,-17.8453029306695,-21.0546202968205
1.57542,0,140,-18.7956847657773,-25.7842762826574
1.57542,0,150,-20.2436374255621,-32.6762616447842
1.57542,0,160,-22.7180044537406,-27.9272731111658
1.57542,0,170,-28.2533848060596,-29.2602351314751
1.57542,0,180,-26.5769196433156,-47.2051454297503
