"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-30.4237486519268,-33.0551341150383
1.57542,0,-170,-25.9972591526821,-26.0385147483701
1.57542,0,-160,-26.5566717814925,-27.102342166334
1.57542,0,-150,-20.2247842288861,-29.1024775855989
1.57542,0,-140,-16.0322190115592,-26.6170221570735
1.57542,0,-130,-14.1557494836526,-25.798693985873
1.57542,0,-120,-13.2440763699273,-25.7261716888528
1.57542,0,-110,-12.4608955390354,-24.6700940126467
1.57542,0,-100,-11.4000763364973,-23.2318685116653
1.57542,0,-90,-9.93028972916262,-22.0728569767712
1.57542,0,-80,-8.08231462680606,-21.1000856098303
1.57542,0,-70,-6.00753307339011,-19.7757786596457
1.57542,0,-60,-3.94166829036787,-17.5918481794875
1.57542,0,-50,-2.16132853443151,-14.8836843660768
1.57542,0,-40,-0.938216070694078,-12.3400790876251
1.57542,0,-30,-0.485433962658865,-10.2751966085818
1.57542,0,-20,-0.856524754120393,-8.87266903853753
1.57542,0,-10,-1.66177228624653,-8.44372564454141
1.57542,0,0,-1.8243805180008,-9.0382185614057
1.57542,0,10,-0.977798283753442,-9.65323906740906
1.57542,0,20,-0.207914193279663,-8.95779606637166
1.57542,0,30,-0.234707930723091,-7.74085208675932
1.57542,0,40,-1.1643713547393,-7.09653993764739
1.57542,0,50,-2.89095616084154,-7.27131429327966
1.57542,0,60,-5.22744720355845,-8.15752395978626
1.57542,0,70,-7.90641787283684,-9.53525051289788
1.57542,0,80,-10.5710760930714,-11.1585835324836
1.57542,0,90,-12.8208153153034,-12.8118480074516
1.57542,0,100,-14.3597291144618,-14.3571703247508
1.57542,0,110,-15.1902771210866,-15.7836654204879
1.57542,0,120,-15.6664924028413,-17.3068782151693
1.57542,0,130,-16.3133329903186,-19.5537527810788
1.57542,0,140,-17.474199973955,-23.6217663841907
1.57542,0,150,-19.0934946591441,-28.3037807631488
1.57542,0,160,-21.8215030638071,-27.9347598158999
1.57542,0,170,-29.5637311348813,-33.5645689057391
1.57542,0,180,-30.4237486519269,-33.0551341150383
