"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6089225517445,-42.3296408755526
1.57542,0,-170,-27.5293171653524,-38.3569093541367
1.57542,0,-160,-31.9051815150085,-33.2433990573747
1.57542,0,-150,-39.2103487458844,-31.7409135244121
1.57542,0,-140,-35.0651325390159,-31.9532452123372
1.57542,0,-130,-28.2675163027622,-28.2564565561898
1.57542,0,-120,-24.4896149336171,-24.5607877796734
1.57542,0,-110,-22.2404327307619,-22.1511596469916
1.57542,0,-100,-20.674618022422,-20.4696404705425
1.57542,0,-90,-19.4269364491547,-19.2428117150099
1.57542,0,-80,-18.5526188073156,-18.5201038825122
1.57542,0,-70,-18.5314923269434,-18.6131141947855
1.57542,0,-60,-20.693354120991,-20.2621431952256
1.57542,0,-50,-33.9901221536635,-25.7083785263508
1.57542,0,-40,-18.6479308701391,-27.0030968212646
1.57542,0,-30,-10.0818607613444,-17.0896937866994
1.57542,0,-20,-5.44277734399997,-12.2075496874516
1.57542,0,-10,-2.95601170299659,-9.49949474771168
1.57542,0,0,-2.25207966686057,-8.25044033518698
1.57542,0,10,-3.29656117209226,-8.33717132296198
1.57542,0,20,-6.27250300956675,-9.94510234683301
1.57542,0,30,-11.9097416299542,-13.6520585871752
1.57542,0,40,-24.4072736725557,-21.3934141384964
1.57542,0,50,-22.7111556287563,-29.9012174502641
1.57542,0,60,-17.5669094989413,-20.8633351980322
1.57542,0,70,-16.7082685900926,-18.5071235133297
1.57542,0,80,-17.3533470813041,-18.2209171848552
1.57542,0,90,-18.6940391059704,-18.8655034272413
1.57542,0,100,-20.40835757099,-20.0053979798794
1.57542,0,110,-22.4834018574189,-21.5459711725381
1.57542,0,120,-25.2122420569341,-23.6992109686122
1.57542,0,130,-28.6689736167386,-26.7003868571717
1.57542,0,140,-29.7671220801639,-28.9381112631068
1.57542,0,150,-28.4019012928967,-28.838598712693
1.57542,0,160,-28.8026714339287,-30.8670486691091
1.57542,0,170,-28.3906557045071,-39.1480736338741
1.57542,0,180,-26.6089225517444,-42.3296408755525
