"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.464535964788,-34.8897814728437
1.57542,0,-170,-28.8509656570317,-37.2297496802503
1.57542,0,-160,-36.6648018170839,-34.098410122862
1.57542,0,-150,-39.4532794041585,-30.8101904202353
1.57542,0,-140,-30.2926060524754,-30.4334383116414
1.57542,0,-130,-24.9404275934953,-27.8647158757993
1.57542,0,-120,-21.7807828168997,-24.6229992001176
1.57542,0,-110,-19.8554155418132,-22.3243437042614
1.57542,0,-100,-18.4904057594027,-20.6494044209574
1.57542,0,-90,-17.3682749970258,-19.3681666312811
1.57542,0,-80,-16.5356904097116,-18.5480711408952
1.57542,0,-70,-16.392141219547,-18.4954659981929
1.57542,0,-60,-17.9226794824811,-19.8955501518223
1.57542,0,-50,-25.1852674526522,-24.9197159251712
1.57542,0,-40,-21.7478613448715,-34.8571575235467
1.57542,0,-30,-11.0805559966947,-18.7252352657316
1.57542,0,-20,-5.97082729242166,-13.1369481289845
1.57542,0,-10,-3.27722189197025,-10.2964912993655
1.57542,0,0,-2.41797732542801,-9.25508173980198
1.57542,0,10,-3.27807270361166,-9.76772044237249
1.57542,0,20,-5.99384029209447,-11.8306175527663
1.57542,0,30,-11.2342038570794,-15.7519262153868
1.57542,0,40,-22.7871081132398,-21.5305206118193
1.57542,0,50,-23.4945025370012,-22.0006597132442
1.57542,0,60,-17.2586646920402,-19.0713261905349
1.57542,0,70,-16.0658757462339,-17.9454357279126
1.57542,0,80,-16.4941531219177,-18.0792995856392
1.57542,0,90,-17.6464843551782,-18.9375901914537
1.57542,0,100,-19.1809644370584,-20.2386596895762
1.57542,0,110,-21.1255190128831,-21.8906705608553
1.57542,0,120,-23.9568229537373,-23.876160203657
1.57542,0,130,-28.5804583571418,-25.6686939291813
1.57542,0,140,-31.7407303618637,-26.013719968442
1.57542,0,150,-28.7442683607013,-26.287928477469
1.57542,0,160,-27.8135497728764,-29.6450626293731
1.57542,0,170,-27.1742809743476,-37.3434856613867
1.57542,0,180,-26.464535964788,-34.8897814728437
