"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.8032745208572,-36.6354970631823
1.57542,0,-170,-27.8964614985123,-39.1915426459868
1.57542,0,-160,-32.8012577522057,-40.9812774255906
1.57542,0,-150,-37.4167385988091,-36.5851624559006
1.57542,0,-140,-31.1886274566841,-33.6083580165003
1.57542,0,-130,-25.9148881406572,-28.1108321855806
1.57542,0,-120,-22.7211886354963,-24.4135678048522
1.57542,0,-110,-20.7493644453889,-22.1486644043113
1.57542,0,-100,-19.3529364164034,-20.5611287920329
1.57542,0,-90,-18.2291682446508,-19.3537154209718
1.57542,0,-80,-17.4370720476318,-18.5743185484475
1.57542,0,-70,-17.4089154300081,-18.5105011240647
1.57542,0,-60,-19.2728625878476,-19.7762385041551
1.57542,0,-50,-28.4761155312185,-23.8897216339671
1.57542,0,-40,-19.872431724997,-27.5183984914672
1.57542,0,-30,-10.579080213831,-18.02766608485
1.57542,0,-20,-5.75910496770668,-12.7317302375015
1.57542,0,-10,-3.18168330414372,-9.87677447355104
1.57542,0,0,-2.39162714055198,-8.72782774152506
1.57542,0,10,-3.32698419711814,-9.06939350770484
1.57542,0,20,-6.1722520103207,-10.9456199735813
1.57542,0,30,-11.7002439532919,-14.784364248761
1.57542,0,40,-24.4851929268942,-21.5680181803282
1.57542,0,50,-21.719878697782,-24.6549766774485
1.57542,0,60,-16.5860058341751,-20.4278700728316
1.57542,0,70,-15.6274733589893,-18.7707079609039
1.57542,0,80,-16.12878444414,-18.6271539374068
1.57542,0,90,-17.2808473751589,-19.2529514734255
1.57542,0,100,-18.7589602673485,-20.3163839498358
1.57542,0,110,-20.5579439228404,-21.7472752592422
1.57542,0,120,-23.0187091553808,-23.6781341283903
1.57542,0,130,-26.691994766841,-26.033444713533
1.57542,0,140,-30.0948208045809,-27.4541400187459
1.57542,0,150,-29.5466657258752,-28.0043772466787
1.57542,0,160,-29.6059902570542,-31.4507645633129
1.57542,0,170,-28.72883683102,-42.0667078709942
1.57542,0,180,-26.8032745208572,-36.6354970631823
