"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.9860286389226,-39.973350214976
1.57542,0,-170,-28.3300489452942,-41.5991232789565
1.57542,0,-160,-27.1243003793835,-30.6199349564591
1.57542,0,-150,-27.0380450780746,-28.1571799364866
1.57542,0,-140,-28.8407161345258,-28.911092966941
1.57542,0,-130,-26.624267576786,-28.2076747739304
1.57542,0,-120,-22.7912343186054,-25.2640059431724
1.57542,0,-110,-20.147432576189,-22.7918786067725
1.57542,0,-100,-18.2198906335783,-20.9939897903715
1.57542,0,-90,-16.6481214760713,-19.6495947290762
1.57542,0,-80,-15.4329292615872,-18.7530591643495
1.57542,0,-70,-14.889317077052,-18.5446530196656
1.57542,0,-60,-15.7878807514664,-19.5805965087413
1.57542,0,-50,-20.6485356128251,-22.9508194426803
1.57542,0,-40,-25.4496272951747,-24.9845343425834
1.57542,0,-30,-11.6310367236659,-17.7082354562787
1.57542,0,-20,-5.98860430893515,-12.9409003924341
1.57542,0,-10,-3.12234390287579,-10.4662819258357
1.57542,0,0,-2.20512263626613,-9.80331315970726
1.57542,0,10,-3.04859746252619,-10.9152194009587
1.57542,0,20,-5.73609689543335,-14.0462704486057
1.57542,0,30,-10.8155294714239,-20.305755451955
1.57542,0,40,-21.0995765512231,-34.7719268273002
1.57542,0,50,-24.7688406405909,-23.4029235970864
1.57542,0,60,-17.9163090818351,-19.5374687869623
1.57542,0,70,-16.4704707796461,-18.4273809405791
1.57542,0,80,-16.68105770211,-18.5273113131277
1.57542,0,90,-17.5720852268037,-19.2435566330636
1.57542,0,100,-18.7541996020745,-20.2793121180468
1.57542,0,110,-20.1975844520831,-21.5643320180467
1.57542,0,120,-22.2331673520535,-23.3158171167231
1.57542,0,130,-25.5190812929038,-25.8814084463615
1.57542,0,140,-30.8454233637794,-28.6527525712487
1.57542,0,150,-38.7435096233216,-30.1402167470242
1.57542,0,160,-37.0305716288243,-32.766520514771
1.57542,0,170,-29.9187339503783,-36.8918079901163
1.57542,0,180,-27.9860286389226,-39.9733502149759
