"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.596190212391,-37.8709168029401
1.57542,0,-170,-27.1051735320176,-50.9727273766932
1.57542,0,-160,-27.1398052511215,-31.4064494437357
1.57542,0,-150,-27.8797316529617,-28.018628460142
1.57542,0,-140,-30.1231761067752,-28.3578881015048
1.57542,0,-130,-27.2274175144144,-27.7662123276101
1.57542,0,-120,-23.1505753387225,-25.0065261120971
1.57542,0,-110,-20.4855770874648,-22.5637800467753
1.57542,0,-100,-18.5692126534778,-20.7627429630604
1.57542,0,-90,-17.0025594632325,-19.4336850084949
1.57542,0,-80,-15.7711367704179,-18.6039204815734
1.57542,0,-70,-15.1797671421863,-18.5533092477782
1.57542,0,-60,-15.9741673916278,-19.9419735606512
1.57542,0,-50,-20.4997988363766,-24.0518456123877
1.57542,0,-40,-26.4954487046859,-23.1578710136949
1.57542,0,-30,-12.122594158661,-15.7687184752047
1.57542,0,-20,-6.32983625757443,-11.564836281189
1.57542,0,-10,-3.37385903279898,-9.50986103539658
1.57542,0,0,-2.38440669813335,-9.09964797124965
1.57542,0,10,-3.16111768905939,-10.2388600009782
1.57542,0,20,-5.77230062671898,-13.109126151019
1.57542,0,30,-10.7040835452251,-18.5000220367369
1.57542,0,40,-20.3515248242495,-28.4869502507247
1.57542,0,50,-26.6463961140526,-23.52023274279
1.57542,0,60,-18.8253518502729,-19.3645978411382
1.57542,0,70,-17.1955803748161,-18.0561851902069
1.57542,0,80,-17.3396585455453,-18.0512917509547
1.57542,0,90,-18.2006665715959,-18.729161699528
1.57542,0,100,-19.3585149101077,-19.7870335045098
1.57542,0,110,-20.7619051755124,-21.1589620258808
1.57542,0,120,-22.7255631488615,-23.1147606852927
1.57542,0,130,-25.9042127124834,-26.3453373779217
1.57542,0,140,-31.2336525756081,-31.4261337977859
1.57542,0,150,-40.9164790698302,-35.5020449956172
1.57542,0,160,-35.8881240259496,-40.2017979752802
1.57542,0,170,-28.652103443099,-40.8547794632301
1.57542,0,180,-26.596190212391,-37.8709168029401
