"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.767213780633,-37.5850491203757
1.57542,0,-170,-27.7314175762912,-36.3376325558442
1.57542,0,-160,-33.923364930973,-32.7872350234009
1.57542,0,-150,-46.3811350037568,-30.667625670018
1.57542,0,-140,-32.7513999771977,-30.6420299014356
1.57542,0,-130,-25.9452342318373,-28.042178187166
1.57542,0,-120,-22.2554280694408,-24.795139838622
1.57542,0,-110,-20.0567074080977,-22.5265980903108
1.57542,0,-100,-18.5230437767078,-20.8557791001486
1.57542,0,-90,-17.2826035350839,-19.5115844964988
1.57542,0,-80,-16.3395228813194,-18.5334017856069
1.57542,0,-70,-16.0464167983933,-18.1822007112442
1.57542,0,-60,-17.3078015423051,-18.9841642889718
1.57542,0,-50,-23.5728724795056,-22.1252743446419
1.57542,0,-40,-22.8598608566097,-28.2514798029384
1.57542,0,-30,-11.1955865455647,-19.7194040042861
1.57542,0,-20,-5.87598874460308,-13.7821061976567
1.57542,0,-10,-3.09657537898028,-10.7336243061307
1.57542,0,0,-2.20281414260161,-9.64125607607089
1.57542,0,10,-3.0716012082666,-10.2552531912902
1.57542,0,20,-5.84805899514515,-12.5986169916699
1.57542,0,30,-11.2210993569492,-17.0814942761054
1.57542,0,40,-22.7754491103124,-23.8625657501182
1.57542,0,50,-21.5580649268409,-22.9337363637878
1.57542,0,60,-16.3685240564529,-19.6321251256804
1.57542,0,70,-15.3215766548892,-18.5399469055159
1.57542,0,80,-15.7860014007574,-18.7098017371432
1.57542,0,90,-16.961234085804,-19.5666254351209
1.57542,0,100,-18.5303384236491,-20.7977137153587
1.57542,0,110,-20.5215476734306,-22.26201967994
1.57542,0,120,-23.4028688549533,-23.9544211910889
1.57542,0,130,-27.9518578023448,-25.6906896154959
1.57542,0,140,-29.9828568498089,-26.5855180805076
1.57542,0,150,-26.7424317015011,-27.149062481751
1.57542,0,160,-25.8897640588641,-30.3987162787974
1.57542,0,170,-26.0290593737429,-40.8162413428613
1.57542,0,180,-25.767213780633,-37.5850491203757
