"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6367782598253,-37.709933578573
1.57542,0,-170,-29.4582865595017,-38.1234349923542
1.57542,0,-160,-38.3264495534726,-37.4574488866486
1.57542,0,-150,-40.5871250645706,-34.1171875326715
1.57542,0,-140,-30.4802727393369,-30.9092929687112
1.57542,0,-130,-25.2869647031259,-26.6136913301873
1.57542,0,-120,-22.2033090274202,-23.5677995712992
1.57542,0,-110,-20.2740313440085,-21.6091294704943
1.57542,0,-100,-18.8543344304906,-20.1659931260257
1.57542,0,-90,-17.6498126410795,-19.0116207165192
1.57542,0,-80,-16.7239794360096,-18.2259317296684
1.57542,0,-70,-16.4859969151424,-18.103791547981
1.57542,0,-60,-17.9241408949353,-19.2464710007419
1.57542,0,-50,-25.0359616336218,-23.0958297653154
1.57542,0,-40,-21.7294582375826,-27.6239903734291
1.57542,0,-30,-11.021595476828,-18.2603178260448
1.57542,0,-20,-5.89033221131829,-12.8959960656283
1.57542,0,-10,-3.1754802632949,-10.0424290650302
1.57542,0,0,-2.29964774689905,-8.93094638477665
1.57542,0,10,-3.16669407631522,-9.36109574389054
1.57542,0,20,-5.93786544503497,-11.3508831039511
1.57542,0,30,-11.3243110440254,-15.2247466751847
1.57542,0,40,-23.1847794306934,-21.630349440367
1.57542,0,50,-21.9385270357716,-24.4839750630962
1.57542,0,60,-16.6297330719565,-20.8902762996334
1.57542,0,70,-15.6166820117987,-19.377000656765
1.57542,0,80,-16.1196094841905,-19.3280561063083
1.57542,0,90,-17.3135165283507,-20.0846906588745
1.57542,0,100,-18.8707549579887,-21.3473852607162
1.57542,0,110,-20.8114333455991,-23.057786479798
1.57542,0,120,-23.5958337115916,-25.2903925709423
1.57542,0,130,-28.1480434465836,-27.4957401102476
1.57542,0,140,-31.2676037285134,-27.6599088685642
1.57542,0,150,-27.7604564323886,-27.3880036930391
1.57542,0,160,-26.3714605955081,-30.4409967538952
1.57542,0,170,-26.3378337418502,-41.4803075216238
1.57542,0,180,-26.6367782598253,-37.709933578573
