"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.2637731847723,-34.5749239974165
1.57542,0,-170,-24.7904475610943,-28.1379533975442
1.57542,0,-160,-27.0536690054648,-28.3451318863895
1.57542,0,-150,-21.8263508172684,-27.8625437027695
1.57542,0,-140,-17.1756037480213,-25.2675350964616
1.57542,0,-130,-15.0465747814762,-24.9296594311611
1.57542,0,-120,-13.9175358186024,-25.779177107933
1.57542,0,-110,-12.9204784628186,-25.8971837081303
1.57542,0,-100,-11.6940407058378,-25.1206135548066
1.57542,0,-90,-10.1310902093054,-24.2965529668534
1.57542,0,-80,-8.24811775832836,-23.4318275960502
1.57542,0,-70,-6.16989230212163,-21.5699255622806
1.57542,0,-60,-4.11341797067388,-18.3259331470044
1.57542,0,-50,-2.35149529806337,-14.8802744313295
1.57542,0,-40,-1.16291940255522,-12.0754933003936
1.57542,0,-30,-0.768311339515871,-10.0720461727398
1.57542,0,-20,-1.21967263274605,-8.95663727513631
1.57542,0,-10,-2.09361180336122,-8.9944053596347
1.57542,0,0,-2.21590514019818,-10.1222524634199
1.57542,0,10,-1.24147470576458,-10.6766540510328
1.57542,0,20,-0.377514071537323,-9.20351016289576
1.57542,0,30,-0.356822501872257,-7.53687236989578
1.57542,0,40,-1.27386791135588,-6.75692477841834
1.57542,0,50,-3.02095717714883,-6.92210725764855
1.57542,0,60,-5.41225456195045,-7.85446275723666
1.57542,0,70,-8.17820004902764,-9.30948308812927
1.57542,0,80,-10.9514880781772,-11.0336151081855
1.57542,0,90,-13.3033907303245,-12.8086043749498
1.57542,0,100,-14.8879552698835,-14.4887375161392
1.57542,0,110,-15.6629748300764,-16.0440264093714
1.57542,0,120,-15.9858696574964,-17.6660368491092
1.57542,0,130,-16.4311521497536,-19.9605113646463
1.57542,0,140,-17.4172233512411,-23.7952360384166
1.57542,0,150,-18.9850532305126,-26.4727226357756
1.57542,0,160,-21.7527691681939,-25.2170829178027
1.57542,0,170,-28.8502952861157,-28.1790044689486
1.57542,0,180,-28.2637731847723,-34.5749239974165
