"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.1250819278948,-43.4891469054914
1.57542,0,-170,-26.989681785187,-35.4273305821527
1.57542,0,-160,-28.0807046366958,-28.0828172229823
1.57542,0,-150,-28.9288461806795,-25.6915829556971
1.57542,0,-140,-30.7874239084416,-25.3611767495044
1.57542,0,-130,-27.6294456516925,-24.3072531791954
1.57542,0,-120,-23.5209531895686,-22.3841897943324
1.57542,0,-110,-20.8512148517017,-20.6658897415704
1.57542,0,-100,-18.9354202135926,-19.2783650801066
1.57542,0,-90,-17.3590029569553,-18.1458297585712
1.57542,0,-80,-16.108550829963,-17.3520903335784
1.57542,0,-70,-15.5079187184385,-17.1737812397116
1.57542,0,-60,-16.349921509621,-18.1191871124836
1.57542,0,-50,-21.2405751939249,-20.7590128731526
1.57542,0,-40,-25.9919858110327,-21.0744652616746
1.57542,0,-30,-11.9139743594322,-15.6000349260575
1.57542,0,-20,-6.21467909312034,-11.6528230785967
1.57542,0,-10,-3.2989294955451,-9.64028454828874
1.57542,0,0,-2.35781425333523,-9.23337090282807
1.57542,0,10,-3.22858377487579,-10.4162714238663
1.57542,0,20,-6.03001953341054,-13.4931284542666
1.57542,0,30,-11.4218078329948,-19.7685519505702
1.57542,0,40,-23.3455365941385,-55.7268797210284
1.57542,0,50,-23.0699149589169,-22.6708200245
1.57542,0,60,-17.1754528932039,-18.6811748579194
1.57542,0,70,-15.9914838555535,-17.6119477018864
1.57542,0,80,-16.335233922556,-17.794719002169
1.57542,0,90,-17.3146223866799,-18.6323150150442
1.57542,0,100,-18.5502198744172,-19.8570844359574
1.57542,0,110,-19.9913654660775,-21.4430129942127
1.57542,0,120,-21.9200933245687,-23.6901809155286
1.57542,0,130,-24.8873949094357,-27.196201204546
1.57542,0,140,-29.434881643921,-31.1140892332563
1.57542,0,150,-36.0127911093861,-31.5907390143523
1.57542,0,160,-36.1332507458192,-33.5575251821745
1.57542,0,170,-28.5654470138961,-40.1168751761784
1.57542,0,180,-26.1250819278948,-43.4891469054914
