"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.6587039913128,-36.422532452675
1.57542,0,-170,-25.2893695461925,-26.0637659220259
1.57542,0,-160,-27.2664433216992,-25.3772604952952
1.57542,0,-150,-21.5628054440936,-27.3007249935883
1.57542,0,-140,-16.8533621686609,-27.1078866572658
1.57542,0,-130,-14.7121288126099,-27.166277521176
1.57542,0,-120,-13.6113989732815,-28.0993674946838
1.57542,0,-110,-12.6549503020333,-27.8211943494395
1.57542,0,-100,-11.4499294733333,-26.5487591720594
1.57542,0,-90,-9.88477303360734,-25.3872331662701
1.57542,0,-80,-7.99076374122836,-23.9828757980967
1.57542,0,-70,-5.91238100528372,-21.187505466388
1.57542,0,-60,-3.8800020318264,-17.2725994302523
1.57542,0,-50,-2.16592156015394,-13.5721015207146
1.57542,0,-40,-1.03748178232537,-10.7044350624358
1.57542,0,-30,-0.700743319373934,-8.77185352313811
1.57542,0,-20,-1.19326995588919,-7.82551548988926
1.57542,0,-10,-2.08762721560844,-8.04085336476114
1.57542,0,0,-2.24178756518788,-9.32293926472131
1.57542,0,10,-1.31919104517882,-10.0887559312394
1.57542,0,20,-0.49927344156138,-8.77315516076947
1.57542,0,30,-0.522698596226113,-7.1700234064273
1.57542,0,40,-1.49243830874369,-6.44198456641027
1.57542,0,50,-3.2973256253817,-6.65154291456054
1.57542,0,60,-5.7470768043307,-7.61285415797884
1.57542,0,70,-8.57340037684671,-9.08188682521607
1.57542,0,80,-11.4111833685423,-10.8080861622482
1.57542,0,90,-13.8263819120468,-12.5778118211867
1.57542,0,100,-15.4597991904915,-14.2527873755881
1.57542,0,110,-16.2578449468842,-15.8034072153863
1.57542,0,120,-16.5830055032259,-17.3961531850708
1.57542,0,130,-17.0386796981508,-19.5969260770891
1.57542,0,140,-18.058578036063,-23.347178443859
1.57542,0,150,-19.5472697364064,-26.7044925906543
1.57542,0,160,-21.8514998140479,-25.6684137100222
1.57542,0,170,-27.5918859586248,-29.1049567463605
1.57542,0,180,-28.6587039913128,-36.422532452675
