"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-22.1330924013025,-41.2728699243925
1.57542,0,-170,-25.8481852718909,-37.9281719006187
1.57542,0,-160,-38.1186369048497,-28.1358720104371
1.57542,0,-150,-24.4860573111152,-26.4018999254319
1.57542,0,-140,-19.9675111392765,-30.5672937476913
1.57542,0,-130,-17.0507701664476,-31.5207013065111
1.57542,0,-120,-14.8774942769658,-24.6884178167645
1.57542,0,-110,-13.2288543091772,-21.168247668616
1.57542,0,-100,-11.7802614380858,-19.1424520676366
1.57542,0,-90,-10.2942460699862,-17.9826983607964
1.57542,0,-80,-8.73775794402101,-17.7523680967555
1.57542,0,-70,-7.25852230338819,-19.1116720811272
1.57542,0,-60,-6.11499413772077,-23.7854399867255
1.57542,0,-50,-5.62853489618274,-20.037903054374
1.57542,0,-40,-6.18658180938597,-11.4495015605388
1.57542,0,-30,-8.32723485624778,-6.24356501011161
1.57542,0,-20,-13.0063128137819,-2.96523438508552
1.57542,0,-10,-22.4840046489286,-1.09534379053734
1.57542,0,0,-36.6053269888388,-0.458017646403876
1.57542,0,10,-22.4677774990876,-1.00794981715858
1.57542,0,20,-13.0179963968312,-2.76644803249815
1.57542,0,30,-8.34542783655393,-5.87702437860914
1.57542,0,40,-6.19428680585417,-10.7959085938079
1.57542,0,50,-5.61671405506337,-18.9119228672843
1.57542,0,60,-6.08461669556082,-25.4530422026985
1.57542,0,70,-7.2164896314786,-19.8930801265193
1.57542,0,80,-8.69185804488027,-18.1276546389831
1.57542,0,90,-10.2509270465183,-18.1968307263141
1.57542,0,100,-11.7449612502671,-19.3136125891914
1.57542,0,110,-13.2089554937002,-21.3959990236164
1.57542,0,120,-14.8901878432272,-25.0577493816952
1.57542,0,130,-17.1467260682982,-30.9650348854159
1.57542,0,140,-20.3023327330518,-28.2677920358573
1.57542,0,150,-25.5437245353972,-25.2196223029949
1.57542,0,160,-46.0451870451603,-27.3517868620727
1.57542,0,170,-25.0911645633026,-37.5963451638512
1.57542,0,180,-22.1330924013025,-41.2728699243926
