"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.681629415567,-38.9935086240409
1.57542,0,-170,-24.7855795329171,-32.7621618286036
1.57542,0,-160,-37.3191577375745,-26.9527953164251
1.57542,0,-150,-24.4853791733415,-25.7653321479493
1.57542,0,-140,-19.2231390703032,-27.3952290476073
1.57542,0,-130,-16.1290859022224,-25.5121075808418
1.57542,0,-120,-14.0153879594789,-21.6474658775869
1.57542,0,-110,-12.4481627126201,-18.9966033799522
1.57542,0,-100,-11.0548187938915,-17.2116514671805
1.57542,0,-90,-9.60261900565262,-15.9975107248606
1.57542,0,-80,-8.06751801013083,-15.3809195850948
1.57542,0,-70,-6.60406451177503,-15.6447088062206
1.57542,0,-60,-5.47822357502235,-17.3247089672649
1.57542,0,-50,-5.02317833976421,-19.6850679545447
1.57542,0,-40,-5.65010185258167,-15.4430775398519
1.57542,0,-30,-7.95929506111396,-9.85393669234236
1.57542,0,-20,-13.1412891931897,-6.17584269287231
1.57542,0,-10,-24.7730391839669,-4.0883732591143
1.57542,0,0,-28.4956190203842,-3.42452199229318
1.57542,0,10,-25.5680389949176,-4.16667822826019
1.57542,0,20,-13.6383542605413,-6.35865807755976
1.57542,0,30,-8.2874397368007,-10.1936549229842
1.57542,0,40,-5.88438993667002,-15.9618758092368
1.57542,0,50,-5.18483308343443,-19.63513274039
1.57542,0,60,-5.5733531197889,-17.0649956310517
1.57542,0,70,-6.6369007654437,-15.5167079618166
1.57542,0,80,-8.04601901060284,-15.3527432706231
1.57542,0,90,-9.54268282268193,-16.0519000755746
1.57542,0,100,-10.9850423662797,-17.3523374718363
1.57542,0,110,-12.4116252562686,-19.241455380324
1.57542,0,120,-14.065120871512,-22.062083426624
1.57542,0,130,-16.321761353316,-26.4248253456652
1.57542,0,140,-19.6187713895782,-28.606204942212
1.57542,0,150,-25.2540623255158,-26.0986542872949
1.57542,0,160,-39.2608827228495,-26.8032130148991
1.57542,0,170,-24.5815516879485,-32.2668466757986
1.57542,0,180,-21.681629415567,-38.9935086240409
