"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-38.3694642564704,-33.8139673513489
1.57542,0,-170,-54.9648043909563,-35.9332815598763
1.57542,0,-160,-30.986960573934,-38.473548125473
1.57542,0,-150,-25.8144237016467,-34.9435483791018
1.57542,0,-140,-24.3990149801495,-31.4751713679847
1.57542,0,-130,-24.4103479360887,-27.7997177335502
1.57542,0,-120,-24.5299826409169,-24.9729038613887
1.57542,0,-110,-24.1224149819533,-22.9790829776536
1.57542,0,-100,-23.1199910843768,-21.3990768498489
1.57542,0,-90,-21.488173888776,-19.9989483054745
1.57542,0,-80,-18.9530111893724,-18.7740975327196
1.57542,0,-70,-15.3861513860151,-17.8716578748258
1.57542,0,-60,-11.2000676079253,-17.5291547127147
1.57542,0,-50,-7.00742515045398,-18.0340168880034
1.57542,0,-40,-3.25074221717204,-19.6885238000907
1.57542,0,-30,-0.181910020167325,-22.8029034739948
1.57542,0,-20,2.06772899159107,-27.7969524125071
1.57542,0,-10,3.43419279764728,-34.8248471967869
1.57542,0,0,3.8869419326509,-38.4995428138628
1.57542,0,10,3.4130314326068,-32.8583802193511
1.57542,0,20,2.01428472754129,-26.4300166155278
1.57542,0,30,-0.288312775573702,-22.1497919386537
1.57542,0,40,-3.43958163597368,-19.4074489026819
1.57542,0,50,-7.31906921515316,-17.8943873240595
1.57542,0,60,-11.6862025740658,-17.4523172160869
1.57542,0,70,-16.0864580075382,-17.8627441308681
1.57542,0,80,-19.8245829429065,-18.8700856513195
1.57542,0,90,-22.3975381356464,-20.2488791127176
1.57542,0,100,-23.9815659765823,-21.8661195054282
1.57542,0,110,-24.9146825551118,-23.7593249164719
1.57542,0,120,-25.1860751408845,-26.2296382459037
1.57542,0,130,-24.808299288932,-29.7584663126442
1.57542,0,140,-24.4925742758541,-33.7470597109954
1.57542,0,150,-25.6405345836856,-36.1698164810745
1.57542,0,160,-30.4995205965904,-41.7834028230279
1.57542,0,170,-53.4927401678961,-37.9357845625638
1.57542,0,180,-38.3694642564704,-33.8139673513489
