"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.6086284523763,-41.6576387184286
1.57542,0,-170,-28.234739787571,-28.1660546384618
1.57542,0,-160,-23.1450322845342,-26.907247584057
1.57542,0,-150,-20.6565646153226,-29.3187378819062
1.57542,0,-140,-18.9380769336506,-23.8999870880097
1.57542,0,-130,-17.7431395917878,-19.8933807248803
1.57542,0,-120,-17.1659020280629,-17.7578511271167
1.57542,0,-110,-16.7791188003549,-16.1790714616483
1.57542,0,-100,-16.0149435354737,-14.5988999628317
1.57542,0,-90,-14.4973201946363,-12.9025053384938
1.57542,0,-80,-12.1960566883229,-11.1340508185004
1.57542,0,-70,-9.40215829535672,-9.41863322734902
1.57542,0,-60,-6.54493187699464,-7.95096879162846
1.57542,0,-50,-4.01395342825224,-6.97012925510284
1.57542,0,-40,-2.0961322138564,-6.71193354921032
1.57542,0,-30,-0.993309898117252,-7.31398185136272
1.57542,0,-20,-0.844543134778393,-8.548703885785
1.57542,0,-10,-1.60553962394309,-9.22866028837655
1.57542,0,0,-2.54877488839838,-8.25924258593811
1.57542,0,10,-2.33173373621096,-6.90364453952477
1.57542,0,20,-1.30988458911933,-6.25098993055991
1.57542,0,30,-0.754415997733673,-6.44002465119519
1.57542,0,40,-1.07552777275142,-7.46258742748178
1.57542,0,50,-2.19686096449393,-9.33111872440216
1.57542,0,60,-3.89810786366968,-11.9355081246224
1.57542,0,70,-5.91556665866952,-14.9543046968791
1.57542,0,80,-7.98804172197547,-17.8732571570652
1.57542,0,90,-9.89881926943394,-20.1797350110299
1.57542,0,100,-11.5189259933324,-21.5924747635808
1.57542,0,110,-12.8322404330645,-21.9901560256611
1.57542,0,120,-13.9475420413781,-21.5380925241075
1.57542,0,130,-15.2104290888987,-21.0994268454989
1.57542,0,140,-17.430992595596,-21.8863212492796
1.57542,0,150,-21.7952779471592,-24.6429744273634
1.57542,0,160,-25.3137907298619,-27.5666153868065
1.57542,0,170,-23.8474067720361,-30.4528974020188
1.57542,0,180,-26.6086284523763,-41.6576387184286
