"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.6524802670502,-30.1568433965278
1.57542,0,-170,-27.2514889523372,-35.7141124475698
1.57542,0,-160,-25.5551397954224,-36.9721525325142
1.57542,0,-150,-25.6890343615934,-30.4021695392557
1.57542,0,-140,-27.590675642253,-29.1004170434998
1.57542,0,-130,-25.8666559001101,-28.0735809020344
1.57542,0,-120,-22.2313704572692,-26.1230718447232
1.57542,0,-110,-19.6249227935861,-24.196898453296
1.57542,0,-100,-17.7307774131437,-22.5428778294472
1.57542,0,-90,-16.2267113767948,-21.1503814910927
1.57542,0,-80,-15.12095908221,-20.1241302302226
1.57542,0,-70,-14.7248935777699,-19.7319206662103
1.57542,0,-60,-15.8061204465781,-20.5099875930479
1.57542,0,-50,-20.9015909767696,-23.5765341343208
1.57542,0,-40,-24.8098730085233,-26.3217972825731
1.57542,0,-30,-11.8527319770095,-18.2739554648594
1.57542,0,-20,-6.3949824829521,-12.7485257088013
1.57542,0,-10,-3.62857011197225,-9.68925652294899
1.57542,0,0,-2.75819943914465,-8.56663324985065
1.57542,0,10,-3.60659182841951,-9.2644828801428
1.57542,0,20,-6.2758637172926,-11.8285476275624
1.57542,0,30,-11.3721317002634,-16.5318381671754
1.57542,0,40,-22.1448771055592,-22.6222777946346
1.57542,0,50,-24.4566813399158,-21.5806061096955
1.57542,0,60,-17.7409657867223,-18.9439956633225
1.57542,0,70,-16.3203002183165,-18.0598361718
1.57542,0,80,-16.5493481251175,-18.2319671595784
1.57542,0,90,-17.4906257902257,-18.968876840266
1.57542,0,100,-18.7702162662563,-20.0101287671327
1.57542,0,110,-20.3559736102288,-21.3117020956309
1.57542,0,120,-22.5726931380792,-23.1109546884787
1.57542,0,130,-26.0676279630142,-25.8675917424809
1.57542,0,140,-31.2639493138647,-29.6297264132806
1.57542,0,150,-37.0485919206066,-33.3026510122171
1.57542,0,160,-41.9301856201135,-35.9082358877027
1.57542,0,170,-32.1667316686951,-31.7122155327136
1.57542,0,180,-28.6524802670502,-30.1568433965278
