"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-49.2024350399551,-43.5983495416014
1.57542,0,-170,-46.1839524100199,-44.9826444394641
1.57542,0,-160,-33.3092203773947,-39.8785091339986
1.57542,0,-150,-27.8259551767304,-34.7154995973903
1.57542,0,-140,-25.2115045707962,-30.064791793294
1.57542,0,-130,-23.7712784220792,-25.9098919651681
1.57542,0,-120,-22.6936177549007,-22.9730665884551
1.57542,0,-110,-21.6158320374703,-20.9026184436335
1.57542,0,-100,-20.3912157524589,-19.2499632150487
1.57542,0,-90,-18.8795663748376,-17.7785403222991
1.57542,0,-80,-16.8489850546318,-16.4669186572962
1.57542,0,-70,-14.0920937759317,-15.4489383177225
1.57542,0,-60,-10.688393234917,-14.9633877808981
1.57542,0,-50,-7.03331014557204,-15.3270787880719
1.57542,0,-40,-3.57671819303691,-16.9370641096489
1.57542,0,-30,-0.648001582326625,-20.3429991723993
1.57542,0,-20,1.55219559006161,-26.5301208041896
1.57542,0,-10,2.91016348977069,-35.5543222793522
1.57542,0,0,3.3665701461851,-35.8040634918998
1.57542,0,10,2.903179178328,-35.2136441889656
1.57542,0,20,1.54034878896317,-25.6531286848547
1.57542,0,30,-0.660441661972167,-19.6514732105458
1.57542,0,40,-3.57940603074893,-16.4121365275635
1.57542,0,50,-6.99779516943211,-14.9463882868566
1.57542,0,60,-10.5540367440082,-14.7059873428817
1.57542,0,70,-13.7787763295922,-15.296816587992
1.57542,0,80,-16.3163433719955,-16.4063490265902
1.57542,0,90,-18.1584113131739,-17.801565851719
1.57542,0,100,-19.5356315554729,-19.3558564527609
1.57542,0,110,-20.6629141097189,-21.0927118020053
1.57542,0,120,-21.6635187796484,-23.2208187629955
1.57542,0,130,-22.6627531690135,-26.0340840555383
1.57542,0,140,-23.9585821324603,-29.3047601876727
1.57542,0,150,-26.2153613140988,-31.9749948175218
1.57542,0,160,-30.8031232179777,-35.7517475658865
1.57542,0,170,-41.6442734631977,-44.9793514519118
1.57542,0,180,-49.2024350399551,-43.5983495416015
