"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.0098187052002,-34.7345960431356
1.57542,0,-170,-30.193145849424,-37.9993550566863
1.57542,0,-160,-38.3862352819843,-38.3947117990981
1.57542,0,-150,-45.7833273116176,-33.1443163791113
1.57542,0,-140,-33.2321572461372,-31.4751585520004
1.57542,0,-130,-26.922116606162,-27.2505330744246
1.57542,0,-120,-23.3966694707782,-23.6638730974004
1.57542,0,-110,-21.3213189370112,-21.3583332161916
1.57542,0,-100,-19.8889023510573,-19.7161148105629
1.57542,0,-90,-18.7235626539332,-18.4388727147252
1.57542,0,-80,-17.8426838379679,-17.5668258574307
1.57542,0,-70,-17.6410210022754,-17.3901398746523
1.57542,0,-60,-19.1302190456356,-18.5616184453446
1.57542,0,-50,-26.3644928261758,-23.0328229411316
1.57542,0,-40,-21.3724560139514,-33.9237170554378
1.57542,0,-30,-11.3094248008351,-17.6024528503736
1.57542,0,-20,-6.20977094196291,-11.768523823762
1.57542,0,-10,-3.47497810382133,-8.76219963672569
1.57542,0,0,-2.58363523226955,-7.53091244380838
1.57542,0,10,-3.43910165951018,-7.82860554776737
1.57542,0,20,-6.1830038398927,-9.71560321147172
1.57542,0,30,-11.4844118593805,-13.613354870055
1.57542,0,40,-23.2345247526403,-20.6519983925585
1.57542,0,50,-23.720309280224,-24.7657023789822
1.57542,0,60,-17.5287011700118,-20.0608851707749
1.57542,0,70,-16.3521391070538,-18.3319547216335
1.57542,0,80,-16.7805521868778,-18.2767034534851
1.57542,0,90,-17.9221028940324,-19.0812522894054
1.57542,0,100,-19.425602798612,-20.3793359141829
1.57542,0,110,-21.2701081699579,-22.0626410097624
1.57542,0,120,-23.7662348313622,-24.1991276394835
1.57542,0,130,-27.1963221425653,-26.3732170848332
1.57542,0,140,-29.1585001334735,-26.741871206325
1.57542,0,150,-28.2274363937559,-26.6213795633942
1.57542,0,160,-28.9077969746559,-29.9281152542327
1.57542,0,170,-29.2014294694237,-39.8630030073686
1.57542,0,180,-28.0098187052003,-34.7345960431356
