"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-73.3692098739407,-31.8723398004914
1.57542,0,-170,-40.8513982931416,-35.9818982258554
1.57542,0,-160,-30.2336300218666,-41.4983731327633
1.57542,0,-150,-26.1148959923741,-32.9642652030174
1.57542,0,-140,-24.739907134379,-29.073903359861
1.57542,0,-130,-24.3690364512543,-25.6510602193053
1.57542,0,-120,-23.9629540604891,-22.9443537533235
1.57542,0,-110,-23.2175787465639,-20.9810423078725
1.57542,0,-100,-22.1943546366975,-19.3911182199768
1.57542,0,-90,-20.8300585486986,-17.9271367135242
1.57542,0,-80,-18.748688243806,-16.57086623736
1.57542,0,-70,-15.5661221859351,-15.4773324899955
1.57542,0,-60,-11.5328794195606,-14.8990536253195
1.57542,0,-50,-7.350084799961,-15.1313395140045
1.57542,0,-40,-3.56662010407484,-16.4873091586846
1.57542,0,-30,-0.475816692904207,-19.3441850452454
1.57542,0,-20,1.78211865412319,-24.4019791215528
1.57542,0,-10,3.1444282981986,-33.4638273497093
1.57542,0,0,3.58548170271259,-44.7329441850849
1.57542,0,10,3.09931719030864,-34.1650861390357
1.57542,0,20,1.69442835080804,-24.865209919886
1.57542,0,30,-0.604656244922139,-19.5286327126648
1.57542,0,40,-3.74028442720449,-16.5294818197359
1.57542,0,50,-7.57833034268857,-15.1063590032687
1.57542,0,60,-11.8299164245743,-14.8361377779605
1.57542,0,70,-15.9530743441508,-15.3946353539565
1.57542,0,80,-19.2619686035536,-16.5004333096774
1.57542,0,90,-21.5066573677659,-17.9251304846284
1.57542,0,100,-23.0360935530587,-19.5307426288463
1.57542,0,110,-24.1623829222291,-21.3292896490177
1.57542,0,120,-24.8508603753878,-23.5473394829149
1.57542,0,130,-24.9695460947333,-26.5643043766024
1.57542,0,140,-24.8899016131454,-30.3973153530062
1.57542,0,150,-25.7510533335609,-34.8957415024415
1.57542,0,160,-29.206389020917,-46.4393339071906
1.57542,0,170,-38.3462281557957,-35.2999215371452
1.57542,0,180,-73.3692098739394,-31.8723398004914
