"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.0158347253555,-33.9672510966791
1.57542,0,-170,-25.774646097647,-42.2028185601711
1.57542,0,-160,-25.5002862083532,-33.5668645865252
1.57542,0,-150,-26.8371981854502,-28.8204921180113
1.57542,0,-140,-31.0907408074807,-28.0678572128371
1.57542,0,-130,-28.3525450801224,-27.3424785465691
1.57542,0,-120,-23.462094146769,-25.5224449544254
1.57542,0,-110,-20.60065051125,-23.6705310516486
1.57542,0,-100,-18.6695620866204,-22.1162640027869
1.57542,0,-90,-17.1655777276155,-20.8757791358894
1.57542,0,-80,-16.0655370545522,-20.0962422304812
1.57542,0,-70,-15.7059493713658,-20.1339440049247
1.57542,0,-60,-16.9540225483681,-21.7043229354055
1.57542,0,-50,-22.8379390743652,-25.7824462395817
1.57542,0,-40,-21.5716498821781,-22.9787174755366
1.57542,0,-30,-10.9711526803368,-16.065867603317
1.57542,0,-20,-5.87333730698346,-11.9529479538109
1.57542,0,-10,-3.22766528061303,-9.78322218004061
1.57542,0,0,-2.40544997717255,-9.22210111787042
1.57542,0,10,-3.27252501896339,-10.2683670683914
1.57542,0,20,-5.941482160797,-13.1354477088933
1.57542,0,30,-10.9886473721958,-18.5724363843383
1.57542,0,40,-21.4512106040127,-27.4758314605703
1.57542,0,50,-25.6543313263643,-23.0545586253046
1.57542,0,60,-18.1118795724842,-19.4572976000944
1.57542,0,70,-16.5832555432648,-18.409692748761
1.57542,0,80,-16.7759036497609,-18.5894081341795
1.57542,0,90,-17.6868695419397,-19.4233285154643
1.57542,0,100,-18.923464807464,-20.6442747867269
1.57542,0,110,-20.4539720760703,-22.2286105300924
1.57542,0,120,-22.6289401455965,-24.4943717372772
1.57542,0,130,-26.2457636968496,-28.1507802606758
1.57542,0,140,-32.8068158730074,-33.1671947853764
1.57542,0,150,-44.2293866169477,-35.9746928683519
1.57542,0,160,-34.2104980285353,-42.8530986474057
1.57542,0,170,-28.14523566358,-37.2982076690434
1.57542,0,180,-26.0158347253556,-33.9672510966791
