"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-24.7148138826821,-46.3539120616692
1.57542,0,-170,-26.6555085088836,-37.2266718966196
1.57542,0,-160,-28.8827362710997,-28.8582949368014
1.57542,0,-150,-29.4054652306268,-26.0993140475227
1.57542,0,-140,-30.1661321767222,-25.6677561479734
1.57542,0,-130,-27.3920797130477,-24.8626632581297
1.57542,0,-120,-23.8117525812159,-23.1401211730672
1.57542,0,-110,-21.3053340946007,-21.4523976415963
1.57542,0,-100,-19.4234227462313,-20.0420388662612
1.57542,0,-90,-17.8501775083705,-18.9060777084113
1.57542,0,-80,-16.619475279063,-18.175351296347
1.57542,0,-70,-16.0755600556151,-18.1905104585333
1.57542,0,-60,-17.0367859688871,-19.6374720109812
1.57542,0,-50,-22.0785681863701,-23.7486032687265
1.57542,0,-40,-22.1098325501445,-23.3266770897052
1.57542,0,-30,-11.2260544494421,-16.3148135637135
1.57542,0,-20,-5.89685225116635,-12.3804769563321
1.57542,0,-10,-3.11368087110397,-10.561084130082
1.57542,0,0,-2.23420485764554,-10.3460049976498
1.57542,0,10,-3.12927567614656,-11.6993029482911
1.57542,0,20,-5.93360018507833,-15.003420936014
1.57542,0,30,-11.3134705375747,-21.9625953242168
1.57542,0,40,-23.1952762031794,-35.0054498857604
1.57542,0,50,-23.5130744353339,-21.6068138225281
1.57542,0,60,-17.4090492971705,-18.2554496784334
1.57542,0,70,-16.2324136148858,-17.3709651446115
1.57542,0,80,-16.6057704855652,-17.645956168639
1.57542,0,90,-17.6217633785781,-18.542325342853
1.57542,0,100,-18.9166444319513,-19.7954245935579
1.57542,0,110,-20.4796456243393,-21.3726623340903
1.57542,0,120,-22.6590845725799,-23.5584459136186
1.57542,0,130,-26.1505260489043,-26.786484748022
1.57542,0,140,-31.9136633025406,-29.6374874393608
1.57542,0,150,-38.0215904306966,-29.6661387298118
1.57542,0,160,-31.1743901327318,-31.6988298174977
1.57542,0,170,-26.0021963713481,-39.1511478004277
1.57542,0,180,-24.7148138826821,-46.3539120616693
