"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.0278096457162,-40.2990855809105
1.57542,0,-170,-23.7509780312942,-29.278838526284
1.57542,0,-160,-25.110477433801,-26.6864621548825
1.57542,0,-150,-21.1247258391185,-24.3234048289408
1.57542,0,-140,-16.7517652178646,-21.6964720740918
1.57542,0,-130,-14.5801733942968,-20.5748276289531
1.57542,0,-120,-13.4164850130374,-20.3813478446892
1.57542,0,-110,-12.4182282480025,-20.1926839823898
1.57542,0,-100,-11.1857090178663,-19.4963970825244
1.57542,0,-90,-9.60078318384821,-18.1552325798374
1.57542,0,-80,-7.70115261779344,-16.1723345274447
1.57542,0,-70,-5.63310597611129,-13.7010105499788
1.57542,0,-60,-3.62025591520231,-11.0985059846158
1.57542,0,-50,-1.92995559366857,-8.79482553765047
1.57542,0,-40,-0.835412546291426,-7.11854879608512
1.57542,0,-30,-0.565381053983666,-6.21942369131902
1.57542,0,-20,-1.19844636197013,-6.09066074460995
1.57542,0,-10,-2.31070873321764,-6.66831401932321
1.57542,0,0,-2.5784124112499,-7.76344255358533
1.57542,0,10,-1.64097813063428,-8.62760395519378
1.57542,0,20,-0.899251914153541,-8.38717487164642
1.57542,0,30,-1.08940473835039,-7.57117157713834
1.57542,0,40,-2.24046654125334,-7.14397835481426
1.57542,0,50,-4.19494979480926,-7.458254375298
1.57542,0,60,-6.74171971130147,-8.46782735880381
1.57542,0,70,-9.5966151259009,-9.96717809208073
1.57542,0,80,-12.3807331919438,-11.7073201808409
1.57542,0,90,-14.684032638475,-13.4657284222316
1.57542,0,100,-16.2341664304115,-15.0945826871891
1.57542,0,110,-17.0488073794832,-16.5563468006378
1.57542,0,120,-17.4510218961431,-18.0218157084033
1.57542,0,130,-17.9286355457713,-20.1466431603683
1.57542,0,140,-18.7894284846057,-24.5697071895979
1.57542,0,150,-19.8996869977656,-33.9079584715197
1.57542,0,160,-21.7388225515998,-28.9398077380963
1.57542,0,170,-25.9553941931828,-29.427084361913
1.57542,0,180,-26.0278096457162,-40.2990855809105
