"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.0957256243728,-38.2375280364796
1.57542,0,-170,-27.9806734509428,-36.8390795736887
1.57542,0,-160,-26.3831958488347,-28.6389373331927
1.57542,0,-150,-26.3517203344928,-26.4438977484157
1.57542,0,-140,-29.2400673045933,-27.2127914926937
1.57542,0,-130,-28.9752329447604,-27.2755956567182
1.57542,0,-120,-24.5513603606964,-24.999389764821
1.57542,0,-110,-21.4578783468482,-22.7053193981158
1.57542,0,-100,-19.312880509076,-20.9551127911604
1.57542,0,-90,-17.6407952077979,-19.648673960404
1.57542,0,-80,-16.3909618892945,-18.8318279148301
1.57542,0,-70,-15.87227846213,-18.8135481678105
1.57542,0,-60,-16.9100672071314,-20.3788459272792
1.57542,0,-50,-22.3973694652143,-25.6194681472234
1.57542,0,-40,-23.0820909347238,-23.8689461927736
1.57542,0,-30,-11.3471902101312,-15.4758828005888
1.57542,0,-20,-5.97663719867588,-11.1480919980003
1.57542,0,-10,-3.18121946494332,-9.03380507728836
1.57542,0,0,-2.25408391789731,-8.55743359160787
1.57542,0,10,-3.02248445561979,-9.58978304476265
1.57542,0,20,-5.55118131299506,-12.2553708964526
1.57542,0,30,-10.299159782115,-17.1866891819372
1.57542,0,40,-19.4775510523179,-26.5005129413781
1.57542,0,50,-29.0009247483381,-24.7775498862099
1.57542,0,60,-19.2240691185874,-20.0524128697153
1.57542,0,70,-17.3657359633094,-18.5807543376753
1.57542,0,80,-17.4620767049197,-18.541361424037
1.57542,0,90,-18.3500762911623,-19.233790666869
1.57542,0,100,-19.589057413061,-20.3420643898918
1.57542,0,110,-21.1184631277722,-21.8048748494895
1.57542,0,120,-23.2414807746032,-23.8690426314065
1.57542,0,130,-26.589172995696,-27.0306814153761
1.57542,0,140,-31.9288933924848,-30.7407238150341
1.57542,0,150,-40.3640522449441,-31.9474846987075
1.57542,0,160,-37.1491993300484,-33.2594817575841
1.57542,0,170,-29.9761132592898,-35.2665281946192
1.57542,0,180,-28.0957256243728,-38.2375280364796
