"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-53.0801250629544,-48.159974995645
1.57542,0,-170,-29.7608045378219,-28.9439829517673
1.57542,0,-160,-26.9347766841346,-27.2903429001892
1.57542,0,-150,-24.3763121818575,-28.2231610454821
1.57542,0,-140,-21.0643258610333,-24.4068005975193
1.57542,0,-130,-19.2769528322187,-21.5946731440765
1.57542,0,-120,-18.564617187057,-20.1716490222217
1.57542,0,-110,-17.9917753438727,-19.048515665619
1.57542,0,-100,-16.9273012289273,-17.7104059617623
1.57542,0,-90,-15.191642337434,-16.0488391254034
1.57542,0,-80,-12.9112115334551,-14.1130370225403
1.57542,0,-70,-10.3667551752691,-12.0671384772103
1.57542,0,-60,-7.90418378297685,-10.1777673112966
1.57542,0,-50,-5.87423268997789,-8.76805297645165
1.57542,0,-40,-4.60720624476134,-8.17365384019756
1.57542,0,-30,-4.44801038773476,-8.74606381691283
1.57542,0,-20,-5.92644198180724,-11.0240923013531
1.57542,0,-10,-10.4732046098464,-16.727117777822
1.57542,0,0,-35.0530977524798,-29.6851911305878
1.57542,0,10,-11.4875075518112,-14.3636773373915
1.57542,0,20,-6.41252030644921,-9.74622393154367
1.57542,0,30,-4.74991138940082,-7.84945908256209
1.57542,0,40,-4.80319820038641,-7.50408642631773
1.57542,0,50,-5.98428403464627,-8.27420825410493
1.57542,0,60,-7.93262961057697,-9.84100445471044
1.57542,0,70,-10.3182643045211,-11.8791425469844
1.57542,0,80,-12.7935375445186,-14.0610672407907
1.57542,0,90,-15.0170746495981,-16.1097889947214
1.57542,0,100,-16.7261162779431,-17.8555143738901
1.57542,0,110,-17.8317133191699,-19.2592255254315
1.57542,0,120,-18.5414459150699,-20.4856720902269
1.57542,0,130,-19.4871368865512,-22.200225900323
1.57542,0,140,-21.6606524322411,-25.8771312977904
1.57542,0,150,-25.6614011661889,-30.6458976685907
1.57542,0,160,-28.2278136312619,-27.26105396539
1.57542,0,170,-30.7035933810454,-28.3310092774947
1.57542,0,180,-53.0801250629545,-48.159974995645
