"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.5623900406388,-33.0782119035634
1.57542,0,-170,-30.2225123402027,-26.0550594634688
1.57542,0,-160,-23.1833501364779,-26.1902074047105
1.57542,0,-150,-20.5421550209896,-35.5264704397656
1.57542,0,-140,-18.9566133623557,-27.0348998644769
1.57542,0,-130,-17.8568766071105,-21.4351574088692
1.57542,0,-120,-17.2830523242865,-18.9261432902232
1.57542,0,-110,-16.8509353399752,-17.2130507970114
1.57542,0,-100,-16.0395164624117,-15.5472865620061
1.57542,0,-90,-14.518424095306,-13.7539724265852
1.57542,0,-80,-12.2736132204015,-11.8600073353948
1.57542,0,-70,-9.56554132814297,-9.99368324463233
1.57542,0,-60,-6.78211609100264,-8.35507761037955
1.57542,0,-50,-4.29355821568188,-7.16743844502821
1.57542,0,-40,-2.39363298101621,-6.60701734881017
1.57542,0,-30,-1.30967980983857,-6.70475967609056
1.57542,0,-20,-1.20589142356654,-7.22146103633542
1.57542,0,-10,-2.02137573322534,-7.62740280935476
1.57542,0,0,-2.89055505669127,-7.5395190702527
1.57542,0,10,-2.42371589588164,-7.16644668916045
1.57542,0,20,-1.27944727030867,-6.85204984897989
1.57542,0,30,-0.743686060001656,-6.85069902229937
1.57542,0,40,-1.12375638999842,-7.46502539244065
1.57542,0,50,-2.29355507644695,-8.86715954822406
1.57542,0,60,-4.01542245651239,-10.9739772613459
1.57542,0,70,-6.02419199624765,-13.4980523441007
1.57542,0,80,-8.06688759082793,-16.0304672420699
1.57542,0,90,-9.93772846699601,-18.157231250364
1.57542,0,100,-11.5125682901139,-19.586546470406
1.57542,0,110,-12.7758735950871,-20.1886276842893
1.57542,0,120,-13.8435974194928,-20.1006965183751
1.57542,0,130,-15.0466452269384,-19.9478726753665
1.57542,0,140,-17.0331536806629,-20.6721861559686
1.57542,0,150,-20.3191884488485,-22.8814305293878
1.57542,0,160,-22.5865373420431,-25.9275715868232
1.57542,0,170,-22.9559571856017,-30.2999155835498
1.57542,0,180,-27.5623900406388,-33.0782119035634
