"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-44.3723084924801,-46.1414152229952
1.57542,0,-170,-29.2803972972035,-28.8120251475647
1.57542,0,-160,-27.0037585471945,-27.7071007823816
1.57542,0,-150,-24.4660586585885,-29.8796694385817
1.57542,0,-140,-20.7823675451148,-26.7344605965549
1.57542,0,-130,-18.7963834267774,-23.7012199820327
1.57542,0,-120,-17.9614977152683,-21.9828555268434
1.57542,0,-110,-17.3126891969665,-20.5629080651593
1.57542,0,-100,-16.2149447485666,-19.0599054396034
1.57542,0,-90,-14.4631599273752,-17.3856297786342
1.57542,0,-80,-12.159490609272,-15.5320942527604
1.57542,0,-70,-9.58660486246183,-13.6051513685871
1.57542,0,-60,-7.10830388713306,-11.830703578521
1.57542,0,-50,-5.09025959944432,-10.5113284979597
1.57542,0,-40,-3.86789274423472,-9.97228835667575
1.57542,0,-30,-3.78265281860552,-10.5208218525126
1.57542,0,-20,-5.3600710683959,-12.5460313322843
1.57542,0,-10,-10.0805089935298,-17.2586101732857
1.57542,0,0,-34.0317318957269,-34.7590809311143
1.57542,0,10,-10.2776112319932,-18.6755288892904
1.57542,0,20,-5.30316427962209,-13.0826673014906
1.57542,0,30,-3.61513278572199,-10.7943933561052
1.57542,0,40,-3.6554581812501,-10.1831800616735
1.57542,0,50,-4.86523502912561,-10.7457518062763
1.57542,0,60,-6.87556445029145,-12.1265632847243
1.57542,0,70,-9.33829030963936,-13.9655076024095
1.57542,0,80,-11.8953998404858,-15.9210729983316
1.57542,0,90,-14.2045093622237,-17.7244802810663
1.57542,0,100,-16.0054310808963,-19.2235670094793
1.57542,0,110,-17.2169229159988,-20.4061973838185
1.57542,0,120,-18.059828434275,-21.476796043933
1.57542,0,130,-19.1672226577371,-23.126797250768
1.57542,0,140,-21.4997171107323,-26.9815789181721
1.57542,0,150,-25.3981750699428,-34.6990105973774
1.57542,0,160,-27.310057623628,-30.4532457554265
1.57542,0,170,-29.7961886568761,-31.4178211811191
1.57542,0,180,-44.3723084924802,-46.1414152229952
