"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.4914827754481,-33.0805355465467
1.57542,0,-170,-36.8385183538731,-34.865184875363
1.57542,0,-160,-29.6687232018706,-35.8326456029993
1.57542,0,-150,-25.8762372789559,-33.0065916938998
1.57542,0,-140,-24.3140481347373,-29.8674719443407
1.57542,0,-130,-23.714627015088,-26.3678228797657
1.57542,0,-120,-23.2206436538111,-23.5995440109212
1.57542,0,-110,-22.4662387503876,-21.5954445399093
1.57542,0,-100,-21.3944178044472,-19.979502721168
1.57542,0,-90,-19.9236959922671,-18.5300111786947
1.57542,0,-80,-17.787963171345,-17.2453209972325
1.57542,0,-70,-14.7461169307024,-16.2795986760892
1.57542,0,-60,-10.9862245560274,-15.881458631056
1.57542,0,-50,-7.04474437471463,-16.3579210359662
1.57542,0,-40,-3.40997513378456,-18.069832125815
1.57542,0,-30,-0.389038294024551,-21.5140057959014
1.57542,0,-20,1.84683649720465,-27.7726593938905
1.57542,0,-10,3.20839249358412,-41.990205008935
1.57542,0,0,3.65543125284718,-45.4720675061923
1.57542,0,10,3.17982356607789,-43.2247238313145
1.57542,0,20,1.79908078794101,-28.2921055309698
1.57542,0,30,-0.441166865039967,-21.68233250496
1.57542,0,40,-3.45081807354262,-18.081017697519
1.57542,0,50,-7.05938843077213,-16.3176530890895
1.57542,0,60,-10.9591489938267,-15.8463576306118
1.57542,0,70,-14.660264102047,-16.2703042100875
1.57542,0,80,-17.6281017711582,-17.2594509791633
1.57542,0,90,-19.6844362402592,-18.5576557202258
1.57542,0,100,-21.0830279414231,-20.0228345997456
1.57542,0,110,-22.0998782344092,-21.6922755680178
1.57542,0,120,-22.8198554088839,-23.8531059789363
1.57542,0,130,-23.2731985057008,-27.0250634148046
1.57542,0,140,-23.7563696810643,-31.5037007316722
1.57542,0,150,-25.0557571708135,-36.1860620803426
1.57542,0,160,-28.3925142924166,-40.4602292226438
1.57542,0,170,-35.2057671696525,-35.9587090992827
1.57542,0,180,-41.491482775448,-33.0805355465467
