"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.4610941729307,-38.640752691705
1.57542,0,-170,-24.7463628300093,-29.0127766399632
1.57542,0,-160,-24.4386742728442,-24.6210627199887
1.57542,0,-150,-21.0425712817867,-22.3038132556855
1.57542,0,-140,-17.1979702878513,-20.4978136696539
1.57542,0,-130,-15.0691647988611,-19.875860398044
1.57542,0,-120,-13.8214646665229,-20.108609050634
1.57542,0,-110,-12.7251010552307,-20.3169179641673
1.57542,0,-100,-11.4317407294155,-19.7530926759162
1.57542,0,-90,-9.83515003332732,-18.1567283432505
1.57542,0,-80,-7.96497645962219,-15.6780911389529
1.57542,0,-70,-5.95613560409763,-12.7261849402934
1.57542,0,-60,-4.02053235842163,-9.81197233520263
1.57542,0,-50,-2.41126543757119,-7.36802485699409
1.57542,0,-40,-1.3863799479482,-5.66362789525425
1.57542,0,-30,-1.16211335869343,-4.79265706259164
1.57542,0,-20,-1.80138228007111,-4.70362422148049
1.57542,0,-10,-2.83438922372783,-5.26871871989393
1.57542,0,0,-2.93467498383414,-6.2027313266478
1.57542,0,10,-1.92504598402919,-6.79234582354004
1.57542,0,20,-1.21331088626482,-6.50599272423507
1.57542,0,30,-1.46300234670353,-5.93720687185102
1.57542,0,40,-2.6907731126765,-5.83415137042948
1.57542,0,50,-4.74560098220083,-6.43606945963329
1.57542,0,60,-7.4130417688672,-7.66422155626591
1.57542,0,70,-10.3915178323065,-9.31422385230697
1.57542,0,80,-13.2742616006415,-11.1506131310757
1.57542,0,90,-15.6240807050188,-12.9629335064039
1.57542,0,100,-17.1681971823661,-14.6069536640116
1.57542,0,110,-17.9572888344645,-16.0393299071501
1.57542,0,120,-18.3602063520975,-17.4256746805236
1.57542,0,130,-18.9142620260151,-19.4299033848108
1.57542,0,140,-19.9311861078451,-23.7102212857836
1.57542,0,150,-21.0572684239235,-33.8589826332887
1.57542,0,160,-22.5938801369984,-28.1807598778484
1.57542,0,170,-26.934354376736,-27.6176219513842
1.57542,0,180,-28.4610941729307,-38.6407526917049
