"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.7152515062044,-42.5608256929502
1.57542,0,-170,-32.4817263301906,-40.0967582335559
1.57542,0,-160,-44.2024397365321,-35.2534341115174
1.57542,0,-150,-38.1954053847371,-31.6907166763731
1.57542,0,-140,-31.712351755542,-29.8035700291919
1.57542,0,-130,-26.6439732461859,-26.0775358144457
1.57542,0,-120,-23.3210923073844,-22.8728736448921
1.57542,0,-110,-21.2271781111107,-20.7420830832015
1.57542,0,-100,-19.7193558910077,-19.2209436420838
1.57542,0,-90,-18.48861051447,-18.0648448088345
1.57542,0,-80,-17.6007574562485,-17.3295764688369
1.57542,0,-70,-17.491090930001,-17.3280331682214
1.57542,0,-60,-19.271751737256,-18.7828696710241
1.57542,0,-50,-28.4246941695854,-23.9438221964818
1.57542,0,-40,-20.4846972817107,-27.7684881436624
1.57542,0,-30,-10.9079637271104,-16.0680137262974
1.57542,0,-20,-6.03475614927917,-10.8160336092892
1.57542,0,-10,-3.42563344024244,-8.06740317203989
1.57542,0,0,-2.60023533614202,-7.04570066751136
1.57542,0,10,-3.48902465074462,-7.57929681672804
1.57542,0,20,-6.26696665948509,-9.7460659966768
1.57542,0,30,-11.6767996739371,-13.9775584632997
1.57542,0,40,-24.1663471638869,-21.4968824252551
1.57542,0,50,-22.6733669766065,-24.9105591193746
1.57542,0,60,-17.0518093661075,-20.2150363585866
1.57542,0,70,-16.0070592603318,-18.6282331441647
1.57542,0,80,-16.4834599820087,-18.6455600914037
1.57542,0,90,-17.6232183638027,-19.4936505868218
1.57542,0,100,-19.0856790913248,-20.8591637167819
1.57542,0,110,-20.874492751689,-22.7094191941452
1.57542,0,120,-23.3798731981529,-25.2153588726992
1.57542,0,130,-27.2260366381069,-27.7796512841303
1.57542,0,140,-30.2844092760032,-27.2565709084922
1.57542,0,150,-28.8985519066514,-25.9238995010929
1.57542,0,160,-29.2643198205303,-27.8479823388956
1.57542,0,170,-30.4442865646353,-36.4652394736364
1.57542,0,180,-29.7152515062044,-42.5608256929503
