"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-22.014784417506,-49.3504619067827
1.57542,0,-170,-24.9757474706334,-36.9167420198498
1.57542,0,-160,-35.7018316194238,-28.5460085534717
1.57542,0,-150,-25.4782250139954,-26.6102146708978
1.57542,0,-140,-20.1428481929485,-27.2334311363483
1.57542,0,-130,-16.778578024199,-25.009488232622
1.57542,0,-120,-14.4007918639921,-21.5828311180773
1.57542,0,-110,-12.6320427555759,-19.1233726758168
1.57542,0,-100,-11.0959336934514,-17.379959411557
1.57542,0,-90,-9.55368659108996,-16.1285394603252
1.57542,0,-80,-7.97327661304016,-15.4120107846606
1.57542,0,-70,-6.49515741442984,-15.4939946298802
1.57542,0,-60,-5.36770304636607,-16.8875506049603
1.57542,0,-50,-4.90642948142457,-19.6007893260713
1.57542,0,-40,-5.50373287265607,-16.7951018780548
1.57542,0,-30,-7.72342356530926,-10.7983717303195
1.57542,0,-20,-12.6140294214577,-6.70754754006746
1.57542,0,-10,-23.0827701633997,-4.35861955054057
1.57542,0,0,-43.6232141696714,-3.57457700106676
1.57542,0,10,-23.7179389078429,-4.31463217586075
1.57542,0,20,-12.9526675035793,-6.57398952555512
1.57542,0,30,-7.9951507421785,-10.3913630323485
1.57542,0,40,-5.73519284226588,-15.3116002029571
1.57542,0,50,-5.09874877200554,-17.2152198972043
1.57542,0,60,-5.51793934655771,-15.6313516294683
1.57542,0,70,-6.59848340833039,-14.7247487741904
1.57542,0,80,-8.0217040926209,-14.8164466582451
1.57542,0,90,-9.53616300578338,-15.5848721154213
1.57542,0,100,-11.0002542359536,-16.8315472150111
1.57542,0,110,-12.4443309318883,-18.5554881743848
1.57542,0,120,-14.0941552159243,-21.0583910753957
1.57542,0,130,-16.2937330031681,-24.8763947268181
1.57542,0,140,-19.4214295330355,-28.1102305289034
1.57542,0,150,-24.6735827055814,-27.23264440118
1.57542,0,160,-41.3964358616267,-28.7530275713357
1.57542,0,170,-25.1769339469325,-36.5245846290651
1.57542,0,180,-22.014784417506,-49.3504619067828
